"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pcdh17",0.00321336957326473,0.422800140592669,0.643,0.52,1,"4","Pcdh17"
"Sparcl11",0.00321431477485302,0.644259684404928,0.273,0.174,1,"4","Sparcl1"
"Efna5",0.0032841128066786,0.596610974409783,0.657,0.59,1,"4","Efna5"
"Slc35a3",0.00348834222552723,0.659689724974534,0.273,0.174,1,"4","Slc35a3"
"Gm41804",0.00349245331517219,0.533615620720936,0.252,0.152,1,"4","Gm41804"
"Alg9",0.00366914286928001,0.795126350031556,0.259,0.166,1,"4","Alg9"
"Rhbdd2",0.00372855645799124,0.652037034996647,0.336,0.23,1,"4","Rhbdd2"
"Eml1",0.00387664914493665,0.516504137206556,0.42,0.305,1,"4","Eml1"
"L1cam",0.00388114755251355,0.307097075822406,0.643,0.508,1,"4","L1cam"
"Pik3r3",0.0040569143305556,0.617787473043737,0.385,0.279,1,"4","Pik3r3"
"Dzip3",0.00410341239772613,0.307150760161761,0.797,0.719,1,"4","Dzip3"
"Usp111",0.0041428391158911,0.346765807827762,0.58,0.449,1,"4","Usp11"
"Mast4",0.00414441920447028,0.263749868254356,0.664,0.552,1,"4","Mast4"
"Hivep2",0.00421673011004303,0.329020764379938,0.741,0.644,1,"4","Hivep2"
"Hira",0.00425484683958375,0.49553917494918,0.531,0.424,1,"4","Hira"
"Ptpn9",0.00433051797922728,0.298292577949948,0.566,0.424,1,"4","Ptpn9"
"Prkn",0.00439847814620998,0.274277860494792,0.965,0.918,1,"4","Prkn"
"Tanc21",0.00443856817834864,0.24843278909192,1,0.98,1,"4","Tanc2"
"Nyap1",0.00448844148782292,0.57387035651353,0.371,0.26,1,"4","Nyap1"
"Tnr1",0.00455727890338645,0.219636136296886,0.797,0.667,1,"4","Tnr"
"Ptpru",0.00458144195373182,0.434041977014583,0.35,0.236,1,"4","Ptpru"
"Plxna31",0.0046239468998742,0.648206868921591,0.315,0.213,1,"4","Plxna3"
"AW551984",0.0046570577519192,0.43336290190631,0.378,0.261,1,"4","AW551984"
"Prdm2",0.00467960936849804,0.468160915342416,0.462,0.348,1,"4","Prdm2"
"Anapc4",0.0046969133700318,0.510403937670138,0.448,0.335,1,"4","Anapc4"
"Fam155a1",0.00474448822534179,0.166554948456907,1,0.99,1,"4","Fam155a"
"Pde3b",0.00474846420849943,0.644259684404928,0.336,0.239,1,"4","Pde3b"
"Mpv17",0.00486776022215979,0.628318140535907,0.266,0.17,1,"4","Mpv17"
"Rprd2",0.00489313169713878,0.489150680092057,0.497,0.399,1,"4","Rprd2"
"Per3",0.00496314271523373,0.572706423379894,0.308,0.205,1,"4","Per3"
"Nudcd3",0.00496986840208175,0.42816450152969,0.615,0.515,1,"4","Nudcd3"
"Dpf11",0.00506703869753646,0.654455451510817,0.343,0.245,1,"4","Dpf1"
"3110039M20Rik",0.0050674445380634,0.688203031992525,0.259,0.165,1,"4","3110039M20Rik"
"Sorbs11",0.00507004767943479,0.258114736248771,0.804,0.729,1,"4","Sorbs1"
"Tmcc31",0.00508005677259185,0.44828789895229,0.629,0.514,1,"4","Tmcc3"
"Fbxo31",0.00508072503102087,0.555567448073045,0.434,0.329,1,"4","Fbxo3"
"Chn11",0.00516989235475469,0.525674325658808,0.455,0.354,1,"4","Chn1"
"Slc35f4",0.00522349631440249,0.272290907017971,0.608,0.474,1,"4","Slc35f4"
"Grm51",0.00522701592407903,0.1820678583312,0.979,0.913,1,"4","Grm5"
"Pnmal1",0.0052441375646605,0.627580943258298,0.252,0.158,1,"4","Pnmal1"
"Cdh81",0.00527659027918187,0.298696660768495,0.671,0.568,1,"4","Cdh8"
"Dhx36",0.00532821496489941,0.365368972659119,0.476,0.359,1,"4","Dhx36"
"Camk2a2",0.00539373563830544,0.12155863069177,0.944,0.792,1,"4","Camk2a"
"Acsl3",0.00553533582475563,0.606291834205908,0.294,0.195,1,"4","Acsl3"
"Rpgrip1l",0.00562657547279771,0.497418296075657,0.371,0.262,1,"4","Rpgrip1l"
"Gabpb1",0.00564389734109689,0.597966032130993,0.273,0.177,1,"4","Gabpb1"
"Pla2g4e",0.00578539487201447,0.587228739368549,0.329,0.226,1,"4","Pla2g4e"
"Hdac11",0.00586323558633235,0.640323269845758,0.322,0.227,1,"4","Hdac11"
"Mfsd6",0.00588209584949013,0.575450526486277,0.322,0.222,1,"4","Mfsd6"
"Agrn",0.00588909912870374,0.450779954983719,0.573,0.459,1,"4","Agrn"
"Mri1",0.00589905529512834,0.755290996793672,0.273,0.182,1,"4","Mri1"
"Ildr21",0.00593551883454815,0.284363739318545,0.476,0.34,1,"4","Ildr2"
"Gm40841",0.00594020554748248,0.344135959835914,0.434,0.308,1,"4","Gm40841"
"Gm11508",0.00599381692063721,0.403527672365547,0.49,0.376,1,"4","Gm11508"
"Itfg1",0.00610260566911623,0.397465919578346,0.566,0.428,1,"4","Itfg1"
"Plcb4",0.00610524674546402,0.365158413729059,0.699,0.607,1,"4","Plcb4"
"Camsap1",0.00613879378630475,0.413727918258464,0.49,0.383,1,"4","Camsap1"
"Mapk11",0.00626817705845902,0.644259684404928,0.308,0.211,1,"4","Mapk11"
"Mboat7",0.00627115232461578,0.588406449671411,0.371,0.272,1,"4","Mboat7"
"Ppp6r3",0.00629181207252858,0.374748838312572,0.58,0.477,1,"4","Ppp6r3"
"Caly1",0.00637791381418116,0.378119367703313,0.51,0.394,1,"4","Caly"
"Ube2d3",0.00641476398038011,0.682479006635419,0.28,0.188,1,"4","Ube2d3"
"Msantd2",0.00642042354211742,0.439145254500316,0.462,0.348,1,"4","Msantd2"
"Nbeal1",0.00663315244717737,0.352972181857413,0.636,0.55,1,"4","Nbeal1"
"Syt14",0.00665663223968906,0.454781885541216,0.441,0.333,1,"4","Syt14"
"Fubp3",0.00666829390886453,0.676681162097306,0.308,0.212,1,"4","Fubp3"
"Med25",0.00670737936506068,0.651349109191248,0.329,0.236,1,"4","Med25"
"Zdhhc141",0.00684562336940302,0.308831154591175,0.566,0.454,1,"4","Zdhhc14"
"Gm142041",0.0068910952931141,0.581763758671164,0.329,0.232,1,"4","Gm14204"
"Rabl2",0.00690584093679844,0.510403937670138,0.336,0.234,1,"4","Rabl2"
"Pisd1",0.00693774293858702,0.712876296479318,0.287,0.199,1,"4","Pisd"
"Cep1122",0.00694191875363622,0.227160981533051,0.923,0.823,1,"4","Cep112"
"Abr",0.00699131247084314,0.288972992571135,0.839,0.805,1,"4","Abr"
"Abca8b",0.00715337653768657,0.736052160324419,0.315,0.221,1,"4","Abca8b"
"Nova2",0.0071566051169588,0.368198598274895,0.587,0.485,1,"4","Nova2"
"Gm13052",0.0071722055956244,0.388142140624348,0.545,0.434,1,"4","Gm13052"
"Pak6",0.00731118169682985,0.492256590959878,0.322,0.22,1,"4","Pak6"
"Wdr78",0.00741726597263768,0.533760143139378,0.35,0.247,1,"4","Wdr78"
"Sestd1",0.00751815102770692,0.485292643210114,0.441,0.336,1,"4","Sestd1"
"Btbd11",0.00756785075556144,0.320446945172623,0.58,0.451,1,"4","Btbd11"
"Gm324421",0.00758996440148515,0.588517132477932,0.273,0.18,1,"4","Gm32442"
"Syn3",0.00774935852756747,0.233084824758484,0.874,0.797,1,"4","Syn3"
"Pde1c",0.00785109303299219,0.168058322447689,0.364,0.251,1,"4","Pde1c"
"Tmem59",0.00787487501491751,0.558286461295076,0.308,0.21,1,"4","Tmem59"
"Copg2",0.00789824720486602,0.430069076181268,0.517,0.425,1,"4","Copg2"
"Abcd3",0.00812939242504713,0.482578677057524,0.308,0.208,1,"4","Abcd3"
"Srpr",0.0082283587921524,0.486257850338435,0.371,0.271,1,"4","Srpr"
"Tmem245",0.00827442900020364,0.547641494236308,0.364,0.268,1,"4","Tmem245"
"Cntnap4",0.0085299411686733,0.269387718152492,0.545,0.413,1,"4","Cntnap4"
"Ptprk1",0.00859031939754165,0.0474230833954803,0.413,0.288,1,"4","Ptprk"
"Cacna1g1",0.00868061080171277,0.394210920165615,0.559,0.456,1,"4","Cacna1g"
"Tmod2",0.00875530647794747,0.378365624431894,0.531,0.426,1,"4","Tmod2"
"Col4a2",0.00886750594241848,0.496743981952192,0.559,0.462,1,"4","Col4a2"
"Pgrmc1",0.0089099724293838,0.547641494236308,0.364,0.265,1,"4","Pgrmc1"
"Ptcd3",0.00898214568804357,0.42186726306848,0.364,0.256,1,"4","Ptcd3"
"Hmgcl",0.00902330598240255,0.698707468427304,0.28,0.193,1,"4","Hmgcl"
"Mios",0.00905551388057053,0.627580943258298,0.259,0.17,1,"4","Mios"
"Mtus2",0.00917343367798584,0.374875453711144,0.664,0.573,1,"4","Mtus2"
"E130307A14Rik",0.00918993608605756,0.341041739513614,0.713,0.635,1,"4","E130307A14Rik"
"Nol4l",0.00921721060995503,0.286343464026437,0.629,0.515,1,"4","Nol4l"
"Dars",0.00938758863431598,0.690063374018053,0.252,0.167,1,"4","Dars"
"Zfp160",0.00945259397834626,0.661537675836764,0.287,0.199,1,"4","Zfp160"
"Lpcat3",0.00953612874326389,0.667123792756665,0.266,0.176,1,"4","Lpcat3"
"Atp8a1",0.00956322541069894,0.257533736207826,0.755,0.638,1,"4","Atp8a1"
"Mthfs",0.00958032865527619,0.634478663612343,0.266,0.178,1,"4","Mthfs"
"Atp2c1",0.00966813833211907,0.420219410186998,0.51,0.414,1,"4","Atp2c1"
"Ube2e22",0.00968404577256844,0.198471460418221,0.944,0.898,1,"4","Ube2e2"
"Srsf10",0.00968984952039934,0.441258617381081,0.483,0.379,1,"4","Srsf10"
"P3h3",0.00971575259218012,0.555700820127713,0.49,0.402,1,"4","P3h3"
"Ccdc82",0.00972536050514362,0.33803567226501,0.51,0.397,1,"4","Ccdc82"
"Hs3st41",0.00977086655138084,0.278767394094275,0.385,0.275,1,"4","Hs3st4"
"Adarb22",1.83267086526855e-50,2.34748812317241,0.991,0.648,3.04314997177843e-46,"5","Adarb2"
"Lhfp",4.7200558245284e-47,3.1813598965046,0.517,0.082,7.83765269662942e-43,"5","Lhfp"
"Gm21642",1.62219297029794e-45,2.45218365044395,0.681,0.153,2.69365142717973e-41,"5","Gm2164"
"Gm326472",2.15349009728672e-44,2.81516817607974,0.922,0.533,3.57587030654461e-40,"5","Gm32647"
"Lhx82",1.3261730438791e-33,2.39141790553268,0.543,0.127,2.20211033936124e-29,"5","Lhx8"
"Kcnh72",2.49655391615714e-31,1.60275876677114,0.957,0.764,4.14552777777893e-27,"5","Kcnh7"
"Pard3b1",2.0033297831151e-29,2.51640787127436,0.638,0.225,3.32652910486263e-25,"5","Pard3b"
"Kcnh8",4.50302610700036e-28,2.55184909848813,0.578,0.181,7.4772748506741e-24,"5","Kcnh8"
"Pde11a",3.20972053353235e-25,2.79691071705918,0.483,0.133,5.32974094593047e-21,"5","Pde11a"
"Sorcs32",8.92106524582234e-25,1.53773806536924,0.888,0.566,1.4813428840688e-20,"5","Sorcs3"
"Msi21",5.69198989249959e-24,1.45785058281782,0.931,0.7,9.45154921649558e-20,"5","Msi2"
"Fam20a",6.95900659788666e-24,3.16026406104909,0.25,0.035,1.15554304557908e-19,"5","Fam20a"
"Myo161",1.55041449713708e-23,1.51399115833901,0.81,0.417,2.57446327249612e-19,"5","Myo16"
"L3mbtl4",1.18780554351244e-22,2.69552661911589,0.336,0.069,1.9723511050024e-18,"5","L3mbtl4"
"Nrxn32",5.6761374839578e-22,0.849328929955742,1,0.976,9.42522629211193e-18,"5","Nrxn3"
"Stac1",6.76291935064155e-22,1.69533493705344,0.586,0.197,1.12298275817403e-17,"5","Stac"
"Tmcc32",1.36494141257558e-20,1.36774375313716,0.845,0.498,2.26648521558175e-16,"5","Tmcc3"
"Stk32b",1.79214687058625e-19,2.30611492751254,0.379,0.1,2.97585987860846e-15,"5","Stk32b"
"Plxna21",5.73016114458773e-19,1.45728134685645,0.828,0.521,9.51493258058792e-15,"5","Plxna2"
"Car102",6.75867552650319e-19,1.10861584660521,0.922,0.68,1.12227807117585e-14,"5","Car10"
"Adcy81",2.57090275268258e-18,1.68610019873167,0.741,0.416,4.26898402082942e-14,"5","Adcy8"
"Trpc4",7.59814647671464e-18,1.29254975552143,0.638,0.263,1.26167222245847e-13,"5","Trpc4"
"Nell11",2.82042515902193e-17,1.54000975047471,0.759,0.466,4.68331597655591e-13,"5","Nell1"
"Tle4",1.42586486689296e-16,1.38509711865462,0.672,0.328,2.36764861147576e-12,"5","Tle4"
"Grin3a1",2.7314449789724e-16,1.19979189715678,0.784,0.461,4.53556438758366e-12,"5","Grin3a"
"Nrg32",3.61386913505071e-16,0.987129107691671,1,0.977,6.0008296987517e-12,"5","Nrg3"
"Galnt131",4.52420701755036e-16,0.960262243072768,0.991,0.887,7.51244575264237e-12,"5","Galnt13"
"Kcnip42",2.54538679983585e-15,0.79039411467209,0.991,0.95,4.22661478112743e-11,"5","Kcnip4"
"Rapgef51",3.27528834412751e-15,1.46033584620741,0.69,0.371,5.43861629542373e-11,"5","Rapgef5"
"9530026P05Rik1",4.21040394342921e-15,1.72505860219397,0.448,0.159,6.99137574806421e-11,"5","9530026P05Rik"
"Mpp71",3.32268581667656e-14,1.6586496742365,0.414,0.144,5.51731979859143e-10,"5","Mpp7"
"Sfta3-ps2",3.94623984624195e-14,1.41948384103206,0.526,0.22,6.55273126468476e-10,"5","Sfta3-ps"
"Zfp385b1",4.02619471181815e-14,0.913749118614746,0.853,0.626,6.68549631897403e-10,"5","Zfp385b"
"Ptprz11",4.6004230025555e-14,1.05332434616644,0.828,0.555,7.63900239574341e-10,"5","Ptprz1"
"Grik32",5.67890907781723e-14,0.925973893392063,0.819,0.498,9.4298285237155e-10,"5","Grik3"
"Grid1",1.58460035737368e-13,0.799758208369366,0.983,0.885,2.631228893419e-09,"5","Grid1"
"Kcnn2",2.26933156633445e-13,1.16152114941236,0.759,0.479,3.76822506589835e-09,"5","Kcnn2"
"Ppargc1a1",3.14050210392549e-13,1.55987151975833,0.457,0.181,5.21480374356827e-09,"5","Ppargc1a"
"D030068K23Rik",3.4785032939866e-13,1.83858754782439,0.267,0.069,5.77605471966475e-09,"5","D030068K23Rik"
"Egfem12",4.4545780193521e-13,1.38596666740347,0.776,0.588,7.39682680113416e-09,"5","Egfem1"
"Bach21",6.24941322795215e-13,1.23392290659528,0.716,0.434,1.03771506650145e-08,"5","Bach2"
"Lingo22",6.87371061708055e-13,0.624477767471947,1,0.964,1.14137964796623e-08,"5","Lingo2"
"Rgma",1.13404617120046e-12,1.7984824516529,0.276,0.076,1.88308366727836e-08,"5","Rgma"
"Zfhx32",1.92915312829529e-12,0.753153502298317,0.957,0.749,3.20335876953432e-08,"5","Zfhx3"
"Ncam21",1.95259933616554e-12,0.818164113465051,0.966,0.796,3.24229119770288e-08,"5","Ncam2"
"Zfp5361",2.41277518600935e-12,1.80825914962772,0.483,0.236,4.00641319636853e-08,"5","Zfp536"
"Cadm12",3.77877055922282e-12,0.689939767212238,0.991,0.946,6.27464851358949e-08,"5","Cadm1"
"Cntnap21",5.60891041011418e-12,0.745109858082106,1,0.992,9.3135957359946e-08,"5","Cntnap2"
"Bcl11b2",6.18954978025781e-12,1.03872411663461,0.5,0.205,1.02777474101181e-07,"5","Bcl11b"
"Luzp22",6.63663379176569e-12,0.967391049753153,0.733,0.45,1.10201304112269e-07,"5","Luzp2"
"Nfatc21",7.99853367522247e-12,1.2994818351801,0.509,0.232,1.32815651677069e-07,"5","Nfatc2"
"Sdk21",9.23655795731484e-12,1.02580110022827,0.707,0.418,1.53373044881213e-07,"5","Sdk2"
"Cacna2d21",3.03034289902854e-11,0.710320034046514,0.94,0.74,5.0318843838369e-07,"5","Cacna2d2"
"Rph3a",3.31250872222282e-11,1.19337787243752,0.612,0.346,5.50042073325099e-07,"5","Rph3a"
"Cpne81",4.12691160077954e-11,1.28729334125366,0.491,0.227,6.85273671309442e-07,"5","Cpne8"
"St8sia5",4.60942098312367e-11,1.41419406456269,0.302,0.096,7.65394354247685e-07,"5","St8sia5"
"Shisa9",4.88434949495297e-11,1.06413760053468,0.741,0.474,8.1104623363694e-07,"5","Shisa9"
"Prkg11",4.92167918010334e-11,1.17277298592968,0.836,0.682,8.1724482785616e-07,"5","Prkg1"
"Gm78541",6.94858671722151e-11,1.4849094620771,0.414,0.171,1.15381282439463e-06,"5","Gm7854"
"Lypd6",7.9815214405912e-11,1.99076297023801,0.276,0.087,1.32533163521017e-06,"5","Lypd6"
"Gria41",1.08300391363068e-10,0.507337290178158,1,0.963,1.79832799858375e-06,"5","Gria4"
"Gm136291",1.18936952651501e-10,1.51300491472035,0.422,0.189,1.97494809877818e-06,"5","Gm13629"
"Fam135b",1.33531725907513e-10,0.946091746616055,0.716,0.442,2.21729430869425e-06,"5","Fam135b"
"Mast41",1.49684772116754e-10,1.40163560409461,0.784,0.544,2.48551564099871e-06,"5","Mast4"
"Tenm42",1.67115331426034e-10,0.549598227006949,0.974,0.962,2.77495007832929e-06,"5","Tenm4"
"Pcgf5",2.04427739317699e-10,1.1813598965046,0.638,0.392,3.39452261137039e-06,"5","Pcgf5"
"Ftl1-ps12",2.20664785106437e-10,1.03346120139228,0.534,0.252,3.66413875669238e-06,"5","Ftl1-ps1"
"Lhx61",2.82001870168258e-10,1.45134706298016,0.31,0.107,4.68264105414393e-06,"5","Lhx6"
"Cacng32",2.9368608931292e-10,1.2279130597337,0.457,0.204,4.87665751304103e-06,"5","Cacng3"
"Ephb1",5.27838172729828e-10,0.884418485089262,0.724,0.447,8.76475285817879e-06,"5","Ephb1"
"9530036O11Rik2",7.28816705256484e-10,1.13438723304437,0.526,0.273,1.21020013907839e-05,"5","9530036O11Rik"
"Neto1",9.47117936236271e-10,1.07405733990999,0.569,0.315,1.57268933312033e-05,"5","Neto1"
"Hrh21",1.11559069340512e-09,1.49378232930055,0.31,0.114,1.85243834639921e-05,"5","Hrh2"
"Eda1",1.38526358100731e-09,1.24222442219884,0.483,0.24,2.30023017626264e-05,"5","Eda"
"Pfkp1",1.47375055213485e-09,0.891414703522409,0.741,0.516,2.44716279181992e-05,"5","Pfkp"
"Rgs72",1.48091757248752e-09,0.764985949662938,0.931,0.804,2.45906362911552e-05,"5","Rgs7"
"Kcnc22",1.55135737278202e-09,0.786175909051953,0.853,0.685,2.57602891750455e-05,"5","Kcnc2"
"Sorcs11",2.04562622633952e-09,0.932497744452441,0.828,0.602,3.39676234883678e-05,"5","Sorcs1"
"Zswim61",2.32720047723245e-09,1.36452392143611,0.466,0.234,3.86431639244449e-05,"5","Zswim6"
"Plxna4",2.96741017200463e-09,0.669230275794882,0.897,0.771,4.92738459061369e-05,"5","Plxna4"
"Mir670hg",3.79345125559456e-09,1.95676167232691,0.431,0.207,6.29902580991477e-05,"5","Mir670hg"
"Lypd6b1",4.26849234861487e-09,1.54522474379392,0.302,0.114,7.087831544875e-05,"5","Lypd6b"
"Asxl31",4.8891277386072e-09,1.36089048503193,0.397,0.183,8.11839660995726e-05,"5","Asxl3"
"Unc5d1",7.79458215832531e-09,0.834663896468291,0.931,0.862,0.000129429036738992,"5","Unc5d"
"Agbl42",9.4240923390452e-09,0.482205026168002,0.991,0.967,0.000156487053289846,"5","Agbl4"
"Cers61",1.94216723964926e-08,0.796203132052647,0.724,0.479,0.000322496870143759,"5","Cers6"
"Syt17",2.02110917176026e-08,1.06434410261911,0.379,0.167,0.000335605177970791,"5","Syt17"
"Lsamp1",2.17373356902362e-08,0.423461361002662,1,0.995,0.000360948459136372,"5","Lsamp"
"Thsd7a",2.32531009292838e-08,0.86224407354262,0.595,0.341,0.000386117740930758,"5","Thsd7a"
"A230006K03Rik",2.4148539953259e-08,0.610193104732592,0.922,0.817,0.000400986505923866,"5","A230006K03Rik"
"Ralgapa2",2.46194467981938e-08,0.632743452569621,0.836,0.68,0.000408805914084008,"5","Ralgapa2"
"Lrp1b2",2.65380477086083e-08,0.425070125303777,1,0.964,0.000440664282201441,"5","Lrp1b"
"Ano1",3.01966695640701e-08,1.08546739418487,0.31,0.121,0.000501415698111384,"5","Ano1"
"St8sia11",3.72188697787048e-08,1.26957503392007,0.431,0.219,0.000618019332675393,"5","St8sia1"
"Dgki",3.83230586157816e-08,0.748977687404,0.853,0.699,0.000636354388315053,"5","Dgki"
"Mest1",4.9176039575173e-08,1.18256666783459,0.491,0.264,0.000816568137145747,"5","Mest"
"Kcnd31",6.30992392992566e-08,0.73107942703843,0.828,0.65,0.00104776286856416,"5","Kcnd3"
"6330411D24Rik1",6.98324353261483e-08,1.04938723499645,0.466,0.242,0.00115956758859069,"5","6330411D24Rik"
"Nkain22",7.15769578526264e-08,0.385680979620154,1,0.966,0.00118853538514286,"5","Nkain2"
"Fgd5",7.22486987703981e-08,1.45168986802891,0.31,0.132,0.00119968964308246,"5","Fgd5"
"Tmtc2",7.46604777610919e-08,1.11974303951665,0.552,0.323,0.00123973723322293,"5","Tmtc2"
"Cpeb2",9.79818765274876e-08,0.911036835870785,0.491,0.257,0.00162698905973893,"5","Cpeb2"
"Frmd4a2",1.13344753546227e-07,0.344378362510654,1,0.996,0.0018820896326351,"5","Frmd4a"
"Efna51",1.15652088768651e-07,0.947736640207303,0.802,0.579,0.00192040293400344,"5","Efna5"
"Tmeff22",1.22365794531751e-07,0.914853895566207,0.802,0.681,0.00203188401819972,"5","Tmeff2"
"Edil31",1.96536877462942e-07,0.660818899243052,0.81,0.575,0.00326349485027215,"5","Edil3"
"Slitrk1",2.10931325667085e-07,1.24866983146402,0.353,0.164,0.00350251466270195,"5","Slitrk1"
"Gad12",2.51514226442129e-07,0.866384562259001,0.586,0.344,0.00417639373007156,"5","Gad1"
"Ecel11",2.96205817595994e-07,1.05207687955963,0.388,0.192,0.00491849760118148,"5","Ecel1"
"Sgip1",3.1037454852887e-07,0.397198443914836,0.966,0.956,0.00515376937832189,"5","Sgip1"
"Pgm1",3.31994474519293e-07,1.25436897278407,0.353,0.166,0.00551276824939285,"5","Pgm1"
"Tmem1781",3.54554728857286e-07,1.23337069508114,0.328,0.149,0.00588738127267523,"5","Tmem178"
"Cntn5",4.08552328490095e-07,0.78498710902915,0.862,0.847,0.00678401141457802,"5","Cntn5"
"Elmo11",4.11099556046998e-07,0.476989474513133,0.733,0.471,0.0068263081281604,"5","Elmo1"
"Gad21",4.32159569066978e-07,0.787696048018319,0.759,0.562,0.00717600964435717,"5","Gad2"
"Nav22",4.32666629886955e-07,0.923460142144766,0.983,0.942,0.00718442938927288,"5","Nav2"
"Fstl42",5.56490500919813e-07,0.520840585166965,0.638,0.381,0.00924052476777349,"5","Fstl4"
"Plppr1",5.58419211199276e-07,0.984431793155676,0.578,0.375,0.00927255100196398,"5","Plppr1"
"Fam13c1",6.11538284949791e-07,1.07626973399641,0.534,0.324,0.0101545932215913,"5","Fam13c"
"Hunk",6.35433520154626e-07,1.49189472594232,0.293,0.129,0.0105513736021676,"5","Hunk"
"Armh4",7.78900436843197e-07,1.24536089643345,0.284,0.121,0.0129336417537813,"5","Armh4"
"Ano41",1.12972892895134e-06,0.807252661280634,0.621,0.405,0.018759148865237,"5","Ano4"
"Lrrc4c1",1.1733618567154e-06,0.59762742888449,0.991,0.952,0.0194836736307592,"5","Lrrc4c"
"Chchd3",1.29355019504581e-06,0.774453589659313,0.664,0.442,0.0214794009887356,"5","Chchd3"
"Cox4i1",1.43326202738752e-06,1.17878135240282,0.293,0.131,0.0237993159647698,"5","Cox4i1"
"Ttc39b1",1.53461490969287e-06,1.05906946670117,0.353,0.17,0.02548228057545,"5","Ttc39b"
"Nrp2",1.56287759025059e-06,1.2888603932017,0.586,0.44,0.0259515823861111,"5","Nrp2"
"Sema3f",1.56905016290089e-06,1.36844544910509,0.25,0.103,0.0260540779549693,"5","Sema3f"
"Frmd5",1.64037791794896e-06,0.51904680202231,0.931,0.846,0.0272384753275424,"5","Frmd5"
"A830018L16Rik1",1.75846653091744e-06,0.528393288285158,0.733,0.493,0.0291993367458841,"5","A830018L16Rik"
"Mcc1",1.79010374862029e-06,1.30155952416694,0.284,0.128,0.0297246727458399,"5","Mcc"
"Gm207541",1.795169070583e-06,0.719911932268794,0.388,0.193,0.0298087824170308,"5","Gm20754"
"Got11",2.10568976026074e-06,1.17160093004227,0.328,0.158,0.0349649784691295,"5","Got1"
"R3hdm2",2.41785472983682e-06,0.719569004993376,0.75,0.638,0.0401484777889405,"5","R3hdm2"
"Srgap11",2.57097895603273e-06,0.691750494314382,0.664,0.471,0.0426911055649235,"5","Srgap1"
"Flt31",2.61982569442371e-06,1.11018787767259,0.336,0.164,0.0435022056559056,"5","Flt3"
"Sema6d3",2.62811029808654e-06,0.63279722161938,0.81,0.645,0.0436397714997269,"5","Sema6d"
"Ctnna2",3.02420174588295e-06,0.27898050059635,1,0.985,0.0502168699903864,"5","Ctnna2"
"Plcb41",3.09516790665772e-06,0.702282295180585,0.75,0.605,0.0513952630900515,"5","Plcb4"
"Tenm11",3.19488590620772e-06,0.409280699942522,0.983,0.859,0.0530510804725793,"5","Tenm1"
"Got2",4.11973863819179e-06,1.03528163701665,0.388,0.21,0.0684082600871748,"5","Got2"
"4732463B04Rik",4.38625841911306e-06,1.28901760946523,0.276,0.126,0.0728338210493724,"5","4732463B04Rik"
"Mctp11",4.49205081042291e-06,0.427059691333113,0.776,0.608,0.0745905037070725,"5","Mctp1"
"Lin7a",4.7330174390763e-06,0.72768085847988,0.647,0.469,0.078591754575862,"5","Lin7a"
"Nrp1",4.85479972920472e-06,0.635090765253918,0.681,0.47,0.0806139495034444,"5","Nrp1"
"Srrm41",4.9025965860728e-06,0.528393288285158,0.776,0.585,0.0814076163117388,"5","Srrm4"
"Mtcl11",4.92904536928162e-06,0.940588945853293,0.483,0.289,0.0818467983569213,"5","Mtcl1"
"Zic1",5.90970987028802e-06,1.23794342487096,0.302,0.144,0.0981307323961326,"5","Zic1"
"Atg4d",6.04992573323489e-06,1.00689913328161,0.302,0.14,0.100459016800365,"5","Atg4d"
"Map3k2",6.07153714391953e-06,0.844377455894944,0.509,0.314,0.100817874274784,"5","Map3k2"
"Mapk81",6.67507802400292e-06,0.883512690296272,0.466,0.278,0.110839670588568,"5","Mapk8"
"Syt11",6.93868527994702e-06,0.384616298485344,0.983,0.95,0.11521686907352,"5","Syt1"
"Vstm2l",7.08994202446626e-06,1.13913841481548,0.397,0.232,0.117728487316262,"5","Vstm2l"
"Zfhx42",8.15784721352014e-06,0.669295904620793,0.629,0.405,0.135461052980502,"5","Zfhx4"
"Pcca",9.59473264970434e-06,0.510800913190399,0.836,0.642,0.159320535648341,"5","Pcca"
"Gria3",1.2103636197317e-05,0.538535372666552,0.836,0.716,0.200980879056449,"5","Gria3"
"Ccser12",1.21546606781917e-05,0.337598098301591,0.983,0.959,0.201828140561374,"5","Ccser1"
"Grip11",1.23206025596358e-05,0.470488924344621,0.983,0.925,0.204583605502752,"5","Grip1"
