"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig","log10_p","gene_label"
"Supt6",0.0496543041874182,0.0783989991004981,0.175,0.264,1,"Not significant",0,""
"Klhl18",0.0498176669118029,-0.200744229290068,0.061,0.112,1,"Not significant",0,""
"Cep112it",0.0499161138468089,0.0277729260305302,0.108,0.174,1,"Not significant",0,""
"Cald1",0.0500371866892213,-0.477343362705665,0.061,0.11,1,"Not significant",0,""
"Abca7",0.0500472624944258,1.11603137783169,0.127,0.084,1,"Not significant",0,""
"Ctbp2",0.0501287074086569,-0.104934045326208,0.142,0.215,1,"Not significant",0,""
"Rexo2",0.0501546024977619,-0.368200975141631,0.071,0.123,1,"Not significant",0,""
"Aco2",0.0503892388176192,0.0743257062873601,0.255,0.382,1,"Not significant",0,""
"Ncbp1",0.0504189468427051,-0.222770535620067,0.071,0.125,1,"Not significant",0,""
"Klhl5",0.050769061121658,0.133373274605209,0.071,0.127,1,"Not significant",0,""
"Flot1",0.0508762770055759,-0.222770535620067,0.085,0.143,1,"Not significant",0,""
"1700030K09Rik",0.0509849710366858,-0.0224718851342356,0.09,0.152,1,"Not significant",0,""
"Tpm1",0.0510182951909941,-0.0972396535362079,0.094,0.158,1,"Not significant",0,""
"Rab15",0.0511029215276877,-0.152381207728669,0.075,0.132,1,"Not significant",0,""
"Gnl2",0.0512233012839855,-0.0148776839787339,0.198,0.297,1,"Not significant",0,""
"Slc25a25",0.0513356628523984,-0.243529095786864,0.066,0.117,1,"Not significant",0,""
"Tbkbp1",0.0514842589408634,0.816048713270461,0.297,0.27,1,"Not significant",0,""
"Man2c1",0.0516928688855807,-0.00977681228586835,0.142,0.218,1,"Not significant",0,""
"Ywhab",0.0517020536090511,-0.343064769337779,0.071,0.123,1,"Not significant",0,""
"Gorasp2",0.0519833549500973,-0.320617859018212,0.057,0.105,1,"Not significant",0,""
"B3gat3",0.0520883695525975,-0.241149064934921,0.075,0.13,1,"Not significant",0,""
"Tmsb10",0.0521655512969224,-0.0528455341777541,0.08,0.138,1,"Not significant",0,""
"Ddb1",0.0524123167777478,-0.100434992696015,0.118,0.187,1,"Not significant",0,""
"Hspa8",0.0527347589253736,0.0461644716534115,0.118,0.191,1,"Not significant",0,""
"Ccdc149",0.0529228147600961,-0.17546482084171,0.09,0.149,1,"Not significant",0,""
"Cdc5l",0.0529399880656457,-0.159760738094266,0.108,0.174,1,"Not significant",0,""
"Zfp512",0.053064262116027,-0.0972396535362081,0.198,0.294,1,"Not significant",0,""
"Eef1g",0.0536336138471518,-0.137881638033554,0.104,0.167,1,"Not significant",0,""
"Kcnh2",0.0542550066904395,-0.185295830201404,0.071,0.123,1,"Not significant",0,""
"Eps8",0.0544711446052614,-0.206091794473436,0.075,0.13,1,"Not significant",0,""
"Huwe1",0.0544908766900681,0.30260316881129,0.774,0.791,1,"Not significant",0,""
"Miat",0.055051890554222,0.0263246792558533,0.401,0.589,1,"Not significant",0,""
"Adcy6",0.0552498983406543,0.00855501048638896,0.142,0.222,1,"Not significant",0,""
"Rpl17",0.0552509483901648,-0.222770535620067,0.061,0.11,1,"Not significant",0,""
"Gm1673",0.0554448539002286,-0.203405210753135,0.071,0.123,1,"Not significant",0,""
"Ankzf1",0.0556071256385006,0.926092850294416,0.255,0.224,1,"Not significant",0,""
"Nol4l",0.0558483947873986,0.0615324869673787,0.269,0.398,1,"Not significant",0,""
"Prpf8",0.0561173901619265,-0.315879940011548,0.08,0.134,1,"Not significant",0,""
"Gm49380",0.0562085688060209,-0.663343127006048,0.057,0.101,1,"Not significant",0,""
"Ikbkb",0.05627797355417,-0.0285979879310769,0.118,0.187,1,"Not significant",0,""
"Rhot2",0.0563744880415765,0.0667360815749178,0.142,0.218,1,"Not significant",0,""
"Larp1",0.0564600731017644,-0.0917645234700568,0.245,0.354,1,"Not significant",0,""
"Nudc",0.0566881801609813,-0.730917439290392,0.066,0.112,1,"Not significant",0,""
"Lhfpl3",0.0567508177043479,-0.30765943320658,0.684,0.708,1,"Not significant",0,""
"St8sia1",0.0567587884512034,-0.239258658408636,0.085,0.141,1,"Not significant",0,""
"Mbp",0.0569527626291208,-0.136613891870352,0.127,0.196,1,"Not significant",0,""
"Med14",0.0571612243944817,0.0991575592672955,0.085,0.141,1,"Not significant",0,""
"Nup214",0.0571857638812224,0.0151728892508967,0.151,0.233,1,"Not significant",0,""
"Col7a1",0.0573257333873553,0.745520604652595,0.127,0.083,1,"Not significant",0,""
"Ssh3",0.0574100183260157,-0.0697589171141009,0.156,0.237,1,"Not significant",0,""
"Zranb1",0.057533034880404,0.248629406277889,0.226,0.352,1,"Not significant",0,""
"Smarcc1",0.0577536568106573,0.0402638702137272,0.212,0.319,1,"Not significant",0,""
"Tpcn1",0.0579036913201519,-0.152381207728669,0.057,0.105,1,"Not significant",0,""
"Acsl4",0.0580082426506304,-0.445162956956515,0.08,0.132,1,"Not significant",0,""
"Stip1",0.0581938166453753,0.0402638702137268,0.118,0.185,1,"Not significant",0,""
"Gpr108",0.0583778705200756,-0.637808034898911,0.061,0.106,1,"Not significant",0,""
"Cul9",0.0585005170835813,0.072236259952007,0.307,0.457,1,"Not significant",0,""
"Pnma3",0.0585713854255298,-0.0727450916154591,0.137,0.209,1,"Not significant",0,""
"Dgkq",0.0587612885416268,-0.131796875572576,0.179,0.261,1,"Not significant",0,""
"Gtf2f1",0.0591310538195893,1.07531081731293,0.142,0.101,1,"Not significant",0,""
"Fnbp4",0.0594489606956637,-0.00977681228586813,0.222,0.334,1,"Not significant",0,""
"Zer1",0.0596376660816262,-0.0356849830195716,0.203,0.295,1,"Not significant",0,""
"Dab1",0.0596378064470997,-0.30802660125358,0.825,0.772,1,"Not significant",0,""
"Scpep1",0.0596424546883274,-0.445162956956514,0.066,0.114,1,"Not significant",0,""
"Anks1",0.0599121749536719,0.0369511361728914,0.217,0.319,1,"Not significant",0,""
"Glis2",0.0601803059435658,0.0518518444889384,0.057,0.105,1,"Not significant",0,""
"Hectd3",0.0602116420396958,-0.065229258633587,0.075,0.128,1,"Not significant",0,""
"Eef1a2",0.0603001246214238,-0.0783806262848925,0.071,0.123,1,"Not significant",0,""
"Kif1b",0.0603514145723834,-0.124307896734379,0.792,0.857,1,"Not significant",0,""
"Aup1",0.0605120564766359,-0.17386093513912,0.085,0.141,1,"Not significant",0,""
"Nckap5l",0.0605323443112835,-0.0128474662458355,0.08,0.136,1,"Not significant",0,""
"Tmem94",0.0610557046806018,-0.0476838290619757,0.09,0.149,1,"Not significant",0,""
"Asic1",0.061338783175556,0.0287682313758979,0.142,0.217,1,"Not significant",0,""
"Srpk1",0.0614177583635347,0.119335441204926,0.222,0.323,1,"Not significant",0,""
"Pcdh1",0.0614795497346623,-0.0783806262848921,0.075,0.128,1,"Not significant",0,""
"Samm50",0.062207339969656,-0.110561032034042,0.146,0.218,1,"Not significant",0,""
"Akap13",0.0623875554223266,-0.14203926350721,0.132,0.2,1,"Not significant",0,""
"1110002L01Rik",0.062577251136923,-0.289884731478604,0.057,0.103,1,"Not significant",0,""
"Fam118b",0.0626338309585487,-0.422079343843474,0.057,0.101,1,"Not significant",0,""
"Rfc2",0.0627294490897678,-0.107293318200131,0.071,0.123,1,"Not significant",0,""
"Tctn1",0.0632563636374541,-0.242670093057772,0.071,0.121,1,"Not significant",0,""
"Rpl11",0.0633415610821443,0.0587998216511543,0.118,0.185,1,"Not significant",0,""
"Tubgcp2",0.0638558027339362,-0.30765943320658,0.071,0.119,1,"Not significant",0,""
"Zbtb9",0.0640190580959306,-0.0211366744504162,0.123,0.191,1,"Not significant",0,""
"Strn4",0.0640388339971303,-0.0972396535362079,0.146,0.22,1,"Not significant",0,""
"1110004F10Rik",0.0641039481230801,-0.407195106757494,0.066,0.114,1,"Not significant",0,""
"Rnf10",0.0642159792702482,0.114264451657504,0.118,0.187,1,"Not significant",0,""
"Cdk16",0.0643097107451279,-0.210386811164235,0.113,0.174,1,"Not significant",0,""
"Fam160b2",0.0644585216219282,-0.103471607247723,0.057,0.103,1,"Not significant",0,""
"Mical2",0.0647954800202792,0.155229584334247,0.212,0.31,1,"Not significant",0,""
"Klhl1",0.0648040712651103,-0.121740615388822,0.156,0.229,1,"Not significant",0,""
"Rab7",0.0652813675521261,-0.108437860141072,0.099,0.158,1,"Not significant",0,""
"Cspp1",0.0654350378490425,0.0783989991004982,0.335,0.494,1,"Not significant",0,""
"Wdr70",0.0656558213946886,0.206072763183808,0.16,0.246,1,"Not significant",0,""
"Dhx16",0.0661865239303401,-0.152381207728669,0.057,0.103,1,"Not significant",0,""
"Pmpca",0.0665848866266203,0.0142686616807826,0.08,0.136,1,"Not significant",0,""
"Ddx55",0.066656056555219,0.126813902170161,0.193,0.292,1,"Not significant",0,""
"Rnf227",0.0669614793144905,-0.034698187467495,0.08,0.134,1,"Not significant",0,""
"Mapk8ip1",0.0672926084411009,-0.0666513337027848,0.108,0.172,1,"Not significant",0,""
"Wdr6",0.0673037088552415,0.0807790299524409,0.175,0.264,1,"Not significant",0,""
"Fgd5",0.0675219153034705,-0.277218319642443,0.075,0.125,1,"Not significant",0,""
"Nmt2",0.0675258391031988,0.0726853479061043,0.193,0.292,1,"Not significant",0,""
"Lonrf2",0.0688134545932742,0.0596291950806582,0.184,0.275,1,"Not significant",0,""
"Kif3b",0.069028497291622,0.0469897334020399,0.113,0.182,1,"Not significant",0,""
"Zfp651",0.0695384379365389,-0.0915260023418139,0.061,0.108,1,"Not significant",0,""
"Usp4",0.0698894688784724,-0.0020824204958676,0.241,0.35,1,"Not significant",0,""
"Heatr1",0.0702073282142799,-0.239844048979009,0.09,0.143,1,"Not significant",0,""
"Zhx2",0.0711012715591743,-0.315879940011548,0.075,0.125,1,"Not significant",0,""
"Stx1b",0.0713675809820779,-0.30077304762134,0.099,0.154,1,"Not significant",0,""
"Erlec1",0.0716663908738564,0.0402638702137272,0.146,0.22,1,"Not significant",0,""
"Mcoln1",0.0717035636738132,-0.0034575072155909,0.066,0.114,1,"Not significant",0,""
"Gm26549",0.0719721018562498,-0.110561032034042,0.137,0.207,1,"Not significant",0,""
"Adgrb2",0.0721354321714961,0.815909932543993,0.297,0.279,1,"Not significant",0,""
"Tial1",0.0723970955965872,0.0674000001512413,0.344,0.514,1,"Not significant",0,""
"Tceal5",0.0725625094220005,-0.102476301902355,0.061,0.108,1,"Not significant",0,""
"Becn1",0.0726024522967519,-0.311579802577923,0.061,0.106,1,"Not significant",0,""
"Ubtf",0.0730322022496977,1.13478146899802,0.184,0.149,1,"Not significant",0,""
"Chd7",0.0733279302081315,-0.265839257511953,0.113,0.171,1,"Not significant",0,""
"Map2k2",0.0733588422488239,0.727611531963369,0.387,0.393,1,"Not significant",0,""
"Ddah1",0.0740712627446603,-0.363633071459916,0.071,0.117,1,"Not significant",0,""
"Prrt1",0.0741461417178805,0.979472186094974,0.198,0.16,1,"Not significant",0,""
"A330074K22Rik",0.074424626215661,-0.467883033456598,0.061,0.105,1,"Not significant",0,""
"Rsph3a",0.0747895179093768,-0.00553981939939741,0.08,0.132,1,"Not significant",0,""
"Iqce",0.0752317232665594,-0.00405003034290996,0.269,0.38,1,"Not significant",0,""
"Psmd2",0.075232503171861,-0.166187007253699,0.075,0.125,1,"Not significant",0,""
"Dock6",0.0752748365008164,-0.0923738983643916,0.071,0.119,1,"Not significant",0,""
"Gm15396",0.0754392422919949,-0.143698964628868,0.066,0.114,1,"Not significant",0,""
"Hnrnpm",0.0755122552766385,-0.0909806630645253,0.236,0.338,1,"Not significant",0,""
"Dnm1l",0.0761612297234951,-0.0306838842535956,0.292,0.424,1,"Not significant",0,""
"Atat1",0.0763287610297917,0.0774624881679762,0.142,0.217,1,"Not significant",0,""
"Stx4a",0.0767332642085755,1.12612460686756,0.127,0.09,1,"Not significant",0,""
"Taf1a",0.0771879155968065,-0.0871154362625006,0.071,0.119,1,"Not significant",0,""
"Czib",0.0772997534592135,-0.0640727896010085,0.09,0.145,1,"Not significant",0,""
"Fam171a2",0.0774520842832783,-0.101208555739154,0.094,0.15,1,"Not significant",0,""
"Mgll",0.0776050889304589,-0.292311468873144,0.075,0.123,1,"Not significant",0,""
"Tbc1d13",0.0776394994911103,-0.149707073430343,0.08,0.13,1,"Not significant",0,""
"Glrx2",0.0776925412482206,-0.109876479214133,0.09,0.143,1,"Not significant",0,""
"Ccdc88c",0.077786290129129,-0.140308375428094,0.085,0.138,1,"Not significant",0,""
"Med12",0.0781130053042452,-0.0814146863745258,0.066,0.114,1,"Not significant",0,""
"Prpsap1",0.0782591338739013,-0.169821655671108,0.108,0.167,1,"Not significant",0,""
"Gapdh",0.0783195864951548,-0.140308375428094,0.09,0.143,1,"Not significant",0,""
"Hp1bp3",0.0789755168289368,-0.00257232769653104,0.198,0.29,1,"Not significant",0,""
"Sulf1",0.0791708375578432,-0.272523570817166,0.094,0.149,1,"Not significant",0,""
"Sptan1",0.0796652615227249,-0.0586511558589601,0.481,0.681,1,"Not significant",0,""
"Prxl2c",0.0797337470847303,0.0726853479061043,0.066,0.114,1,"Not significant",0,""
"Slc6a17",0.0798921163651689,0.00512206409346994,0.179,0.261,1,"Not significant",0,""
"Adck5",0.0801148004583796,-0.201708920092238,0.066,0.112,1,"Not significant",0,""
"Tsta3",0.0804587533106745,-0.1091137538245,0.061,0.106,1,"Not significant",0,""
"Vars2",0.0807619675716159,1.0200859882761,0.179,0.143,1,"Not significant",0,""
"Syt3",0.0812318507132285,0.0942587598544562,0.127,0.194,1,"Not significant",0,""
"Ccm2",0.0821484592420605,-0.162899079642668,0.127,0.187,1,"Not significant",0,""
"Eif2s2",0.0822967959865535,-0.0224718851342356,0.198,0.283,1,"Not significant",0,""
"BC005561",0.0823097088076038,0.159754150140286,0.288,0.424,1,"Not significant",0,""
"Atp6v1d",0.0825205435254757,-0.163876846566498,0.071,0.117,1,"Not significant",0,""
"Zfp715",0.0826942882358824,-0.136613891870352,0.066,0.112,1,"Not significant",0,""
"Pinx1",0.0830234995397744,-0.185295830201404,0.071,0.117,1,"Not significant",0,""
"Ccdc39",0.0830485861175039,0.073622467160158,0.17,0.248,1,"Not significant",0,""
"Mrpl41",0.0835414964121879,0.00855501048638851,0.09,0.143,1,"Not significant",0,""
"Tcf3",0.084042894423652,0.0142686616807826,0.09,0.145,1,"Not significant",0,""
"Creld1",0.0840585551967217,0.0246106059022417,0.142,0.213,1,"Not significant",0,""
"Nxf1",0.0846419842107155,0.0320433634087585,0.193,0.279,1,"Not significant",0,""
"L3mbtl1",0.084665107368654,-0.102930765614064,0.127,0.191,1,"Not significant",0,""
"Itsn2",0.084933785143618,-0.0137759694991619,0.302,0.422,1,"Not significant",0,""
"Fam20c",0.0852672733785615,0.0709606674366432,0.094,0.152,1,"Not significant",0,""
"Kat2a",0.0857128686632633,0.224688441351154,0.08,0.132,1,"Not significant",0,""
"Gng7",0.0858882916391774,0.0173634681036479,0.123,0.187,1,"Not significant",0,""
"Ik",0.086254623692239,-0.0217230166819737,0.108,0.169,1,"Not significant",0,""
"Hadha",0.0863510494946215,-0.118934724635527,0.071,0.117,1,"Not significant",0,""
"Tex10",0.0863626269204999,0.0704258407239791,0.075,0.125,1,"Not significant",0,""
"Mdn1",0.0870114214697074,0.0566450117971832,0.448,0.664,1,"Not significant",0,""
"Josd2",0.0875858833751333,0.0402638702137268,0.094,0.15,1,"Not significant",0,""
"Per1",0.0879954886789496,1.05733738357267,0.132,0.095,1,"Not significant",0,""
"Mdm2",0.0885968168696686,-0.0492342806253752,0.151,0.22,1,"Not significant",0,""
"Prpf4",0.0886191067449557,0.10280533628244,0.085,0.138,1,"Not significant",0,""
"Scg2",0.0888185879105854,0.384629354220845,0.25,0.356,1,"Not significant",0,""
"Arhgef10l",0.08891190911913,-0.0224718851342354,0.156,0.224,1,"Not significant",0,""
"Slk",0.0889968969410748,-0.0427918695138314,0.146,0.217,1,"Not significant",0,""
"Mcf2l",0.0890949425939976,0.042402780970062,0.288,0.418,1,"Not significant",0,""
"Bahcc1",0.089575933179232,-0.0915260023418139,0.132,0.196,1,"Not significant",0,""
"Ccdc92",0.0898744381475833,-0.344076831842201,0.061,0.103,1,"Not significant",0,""
"Kdm7a",0.0900389738106424,-0.194201383423296,0.104,0.158,1,"Not significant",0,""
"Gnas",0.0903689796430398,0.259350255771002,0.783,0.736,1,"Not significant",0,""
"mt-Atp6",0.0905230841801178,-0.0327379607291796,0.358,0.477,1,"Not significant",0,""
"Safb",0.0910753272140943,0.151624979161431,0.236,0.35,1,"Not significant",0,""
"Dlx1",0.0911620441400907,-0.207173680569048,0.085,0.134,1,"Not significant",0,""
"Arrb2",0.0915407577645633,0.0726853479061043,0.085,0.136,1,"Not significant",0,""
"Kansl3",0.091564498881057,0.040263870213727,0.165,0.242,1,"Not significant",0,""
"Npc1",0.0916463283195077,-0.0389063432198808,0.108,0.165,1,"Not significant",0,""
"Ypel3",0.0919032212360205,0.215350576771818,0.061,0.106,1,"Not significant",0,""
"Cacng7",0.0923284625108606,0.143357363177831,0.151,0.22,1,"Not significant",0,""
"Arid4a",0.0928424017997347,0.0959118997636413,0.311,0.457,1,"Not significant",0,""
"B4galnt4",0.0936345350550773,0.0657989623208648,0.151,0.224,1,"Not significant",0,""
"Pcnt",0.0940962400594766,0.0296166260142181,0.071,0.117,1,"Not significant",0,""
"Nav1",0.0941502403993895,0.24877898474943,0.896,0.877,1,"Not significant",0,""
"Uqcrc1",0.0941534550221016,-0.0528455341777545,0.094,0.147,1,"Not significant",0,""
"Zfp444",0.0945030981996378,-0.0528455341777545,0.071,0.117,1,"Not significant",0,""
"Wbp2",0.0945322993278369,-0.294920321375902,0.08,0.127,1,"Not significant",0,""
"Nav2",0.0946237952769821,0.12977292650538,0.915,0.842,1,"Not significant",0,""
"Zcchc12",0.0948879354485838,-0.0146623402898667,0.179,0.255,1,"Not significant",0,""
"Bex2",0.0952749495908659,0.0223419622164647,0.08,0.128,1,"Not significant",0,""
"Ankrd13d",0.0952975099717145,0.0315466531126181,0.245,0.36,1,"Not significant",0,""
"Map1b",0.095872603425693,-0.0390585824476786,0.722,0.809,1,"Not significant",0,""
"Cep170b",0.0962311550661878,-0.311579802577923,0.071,0.114,1,"Not significant",0,""
"Gpatch4",0.0964528958209916,-0.775311558648845,0.066,0.105,1,"Not significant",0,""
"Ovgp1",0.0966159005969282,-0.505704498891565,0.071,0.112,1,"Not significant",0,""
"Noct",0.0969651325630389,-0.200744229290068,0.066,0.108,1,"Not significant",0,""
"Fam193a",0.0974148328319676,-0.0290894109251463,0.425,0.602,1,"Not significant",0,""
"Cux2",0.0974617767134854,0.0749100130206183,0.245,0.35,1,"Not significant",0,""
"Ttll3",0.0975656335879064,0.0496017347930633,0.08,0.128,1,"Not significant",0,""
"Zpr1",0.0978402577666302,0.99295815543537,0.142,0.105,1,"Not significant",0,""
"Zfp24",0.0984941567674831,-0.199686922507026,0.061,0.103,1,"Not significant",0,""
"Rab40c",0.0985626072852438,0.236661083017231,0.245,0.356,1,"Not significant",0,""
"Nlgn2",0.0992426559918681,0.0367916783069222,0.217,0.306,1,"Not significant",0,""
"Ktn1",0.0998258552054662,0.0587998216511546,0.443,0.622,1,"Not significant",0,""
"Dlgap1",0.0999864924829807,0.181390374408171,0.929,0.857,1,"Not significant",0,""
"Zfp438",0.100226817474515,0.119335441204926,0.071,0.117,1,"Not significant",0,""
"Trmt1l",0.100317677115672,0.0261427619690744,0.165,0.242,1,"Not significant",0,""
"Banp",0.101211958821428,-0.0186298188398415,0.259,0.354,1,"Not significant",0,""
"Clk4",0.101362608801284,0.0601634276514316,0.189,0.275,1,"Not significant",0,""
"Ift20",0.101388221105566,0.248981354653099,0.113,0.171,1,"Not significant",0,""
"Hnrnpu",0.101801048527443,0.101325395950006,0.415,0.617,1,"Not significant",0,""
"Pik3r2",0.10206529881516,-0.0034575072155909,0.071,0.116,1,"Not significant",0,""
"Atp6v0b",0.102700704155034,0.581504993505565,0.396,0.433,1,"Not significant",0,""
"Ypel4",0.103084972104627,-0.0865661520217555,0.108,0.163,1,"Not significant",0,""
"Gm11508",0.103271797068911,0.188017490657419,0.231,0.341,1,"Not significant",0,""
"Polg",0.103639789484263,0.0251569778235186,0.094,0.145,1,"Not significant",0,""
"Nsun2",0.103779555463889,-0.0528455341777545,0.137,0.2,1,"Not significant",0,""
"Ptprt",0.104343048099793,-0.130774751539294,0.373,0.466,1,"Not significant",0,""
"Xrn2",0.105494234639126,0.0657989623208648,0.156,0.228,1,"Not significant",0,""
"Isyna1",0.105698593341695,-0.092373898364392,0.08,0.127,1,"Not significant",0,""
"Cdh4",0.105796903504353,0.206397292493665,0.316,0.446,1,"Not significant",0,""
"Cplane1",0.105989813154916,0.216170150185264,0.877,0.901,1,"Not significant",0,""
"Anks6",0.107278472290957,-0.0528455341777545,0.066,0.108,1,"Not significant",0,""
