"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Group"
"GO:0032231","regulation of actin filament bundle assembly","11/440","117/25730",0.094017094017094,5.49786324786325,6.43179702214173,5.51338183716502e-06,0.000137972380475055,9.93859620646852e-05,"50873/76260/211401/76707/76499/50768/18186/56363/225288/16423/12540",11,"ADP_C_vs_ADP_N"
"GO:0030100","regulation of endocytosis","20/440","365/25730",0.0547945205479452,3.20423412204234,5.59435596844034,5.69653925244532e-06,0.000141670454452118,0.00010204980419549,"192167/50873/20404/19055/109934/96935/218038/14083/229521/93742/11820/20616/68566/19211/224671/16423/11736/73094/19762/12540",20,"ADP_C_vs_ADP_N"
"GO:0048512","circadian behavior","9/440","76/25730",0.118421052631579,6.92494019138756,6.82301928445259,5.96192650776561e-06,0.000147355269982059,0.000106144760437152,"192167/14402/11906/16508/16531/17978/19211/224671/26414",9,"ADP_C_vs_ADP_N"
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","6/440","28/25730",0.214285714285714,12.5308441558442,8.052301646906,6.61813270342813e-06,0.000160403556146733,0.000115543862411811,"238161/238871/20541/109676/12288/108058",6,"ADP_C_vs_ADP_N"
"GO:0042982","amyloid precursor protein metabolic process","9/440","78/25730",0.115384615384615,6.74737762237762,6.70532442859258,7.40515380068766e-06,0.000173393191917856,0.00012490071661363,"104001/20168/216028/64294/11820/16432/56321/13383/19122",9,"ADP_C_vs_ADP_N"
"GO:0006816","calcium ion transport","23/440","472/25730",0.048728813559322,2.8495281201849,5.3492862157444,8.01054299285217e-06,0.000186477989205698,0.00013432611872959,"238161/226025/238871/19055/18795/20541/109676/11931/12298/14812/234267/18578/11820/12288/225055/94249/12296/20866/12325/15560/22063/19122/108058",23,"ADP_C_vs_ADP_N"
"GO:0030073","insulin secretion","17/440","284/25730",0.0598591549295775,3.50040012804097,5.58884799826235,9.11972343706244e-06,0.00020747370819317,0.000149450013262865,"13640/18189/50873/319613/14682/19055/20614/18795/12288/26383/20866/218461/19726/93691/116838/207227/22063",17,"ADP_C_vs_ADP_N"
"GO:0055017","cardiac muscle tissue growth","11/440","124/25730",0.0887096774193548,5.1875,6.16535614784756,9.65736976619998e-06,0.000218463890078332,0.000157366596249705,"238161/17967/26398/234214/108655/19091/19211/56637/11789/26413/108058",11,"ADP_C_vs_ADP_N"
"GO:0010038","response to metal ion","20/440","381/25730",0.05249343832021,3.06967310904319,5.36842890651083,1.07038818090543e-05,0.000236786424107477,0.000170564909315549,"23859/192167/14402/17967/18189/50873/19055/78830/15165/16531/110862/11820/16510/11994/20866/56637/14406/22063/19122/17257",20,"ADP_C_vs_ADP_N"
"GO:0070050","neuron cellular homeostasis","9/440","82/25730",0.109756097560976,6.41823725055432,6.48188868447522,1.12044455604211e-05,0.000246497802329264,0.000177560328719224,"50873/12298/11984/11820/16510/231760/12296/238988/11966",9,"ADP_C_vs_ADP_N"
"GO:0031338","regulation of vesicle fusion","7/440","47/25730",0.148936170212766,8.70938104448743,6.97764615096078,1.42070273053457e-05,0.000304197525832107,0.000219123303217828,"116837/20614/229521/231760/238988/116838/94090",7,"ADP_C_vs_ADP_N"
"GO:0099505","regulation of presynaptic membrane potential","6/440","32/25730",0.1875,10.9644886363636,7.43949951930771,1.50237283207437e-05,0.000318280466646866,0.000229267700355542,"14400/383348/16510/231760/14806/16519",6,"ADP_C_vs_ADP_N"
"GO:0008037","cell recognition","13/440","185/25730",0.0702702702702703,4.10921375921376,5.59818013291171,1.94571402691431e-05,0.000395463906790097,0.000284865425260231,"54725/17967/13508/17968/20320/11820/14042/18186/53870/16423/13383/270190/19876",13,"ADP_C_vs_ADP_N"
"GO:1902903","regulation of supramolecular fiber organization","20/440","399/25730",0.050125313283208,2.93119161540214,5.12801190361107,2.08230885491174e-05,0.000418973098244553,0.000301799855194825,"50873/76260/237860/12386/207278/211401/76707/260315/11820/76499/50768/18186/56363/11789/17756/225288/16423/13383/17257/12540",20,"ADP_C_vs_ADP_N"
"GO:0035592","establishment of protein localization to extracellular region","22/440","468/25730",0.047008547008547,2.74893162393162,5.03645860568142,2.18376799417409e-05,0.000430729411264682,0.000310268307183666,"13640/18189/320840/209630/50873/319613/14682/19055/20614/18795/18472/12288/18007/26383/20866/218461/19726/93691/19156/116838/207227/22063",22,"ADP_C_vs_ADP_N"
"GO:0042551","neuron maturation","8/440","69/25730",0.115942028985507,6.77997364953887,6.34128091493779,2.30445178262263e-05,0.000447913831923349,0.000322646800428513,"23859/210933/14682/16531/110862/11820/56637/17257",8,"ADP_C_vs_ADP_N"
"GO:0007207","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway","4/440","11/25730",0.363636363636364,21.2644628099174,8.86681762632987,2.5310282298103e-05,0.000480295593941253,0.000345972429517597,"14682/18795/20866/22063",4,"ADP_C_vs_ADP_N"
"GO:0097090","presynaptic membrane organization","4/440","11/25730",0.363636363636364,21.2644628099174,8.86681762632987,2.5310282298103e-05,0.000480295593941253,0.000345972429517597,"192167/331461/243499/19211",4,"ADP_C_vs_ADP_N"
"GO:1990416","cellular response to brain-derived neurotrophic factor stimulus","4/440","11/25730",0.363636363636364,21.2644628099174,8.86681762632987,2.5310282298103e-05,0.000480295593941253,0.000345972429517597,"81907/74053/20404/13383",4,"ADP_C_vs_ADP_N"
"GO:0046328","regulation of JNK cascade","12/440","163/25730",0.0736196319018405,4.30507529280535,5.58339882866448,2.55429101814202e-05,0.00048181834138864,0.000347069313687595,"26398/50873/18795/16001/18472/11820/209012/14806/224938/26409/270190/12540",12,"ADP_C_vs_ADP_N"
"GO:0071692","protein localization to extracellular region","22/440","473/25730",0.0465116279069767,2.71987315010571,4.97965760036309,2.56517488333279e-05,0.00048181834138864,0.000347069313687595,"13640/18189/320840/209630/50873/319613/14682/19055/20614/18795/18472/12288/18007/26383/20866/218461/19726/93691/19156/116838/207227/22063",22,"ADP_C_vs_ADP_N"
"GO:0055001","muscle cell development","15/440","247/25730",0.0607287449392713,3.55125138019875,5.31422366747767,2.57515297345577e-05,0.00048181834138864,0.000347069313687595,"238161/69726/26398/19055/234214/108655/20541/109676/12298/19091/74103/56637/225288/79221/108058",15,"ADP_C_vs_ADP_N"
"GO:0070252","actin-mediated cell contraction","10/440","114/25730",0.087719298245614,5.12958532695375,5.82863137209796,2.69785722526116e-05,0.000502428852555613,0.00036191573058583,"238161/238871/109676/93742/18578/12288/12296/13383/22290/108058",10,"ADP_C_vs_ADP_N"
"GO:0042593","glucose homeostasis","18/440","342/25730",0.0526315789473684,3.07775119617225,5.10217941534337,2.83659478675892e-05,0.000518007597917296,0.000373137604052103,"13640/18189/109241/50873/319613/19055/94109/16001/12288/26383/56490/218461/93691/20747/102093/207227/107723/228869",18,"ADP_C_vs_ADP_N"
"GO:0048268","clathrin coat assembly","5/440","22/25730",0.227272727272727,13.2902892561983,7.60681188071235,2.96067925850446e-05,0.000524538042081941,0.00037784169391254,"229521/18197/218503/20616/68566",5,"ADP_C_vs_ADP_N"
"GO:1901634","positive regulation of synaptic vesicle membrane organization","5/440","22/25730",0.227272727272727,13.2902892561983,7.60681188071235,2.96067925850446e-05,0.000524538042081941,0.00037784169391254,"116837/229521/231760/238988/116838",5,"ADP_C_vs_ADP_N"
"GO:0051491","positive regulation of filopodium assembly","6/440","36/25730",0.166666666666667,9.74621212121212,6.92657870862228,3.04785193230066e-05,0.000537603486208452,0.000387253155321299,"192167/23964/234267/18186/75974/12540",6,"ADP_C_vs_ADP_N"
"GO:1903532","positive regulation of secretion by cell","20/440","410/25730",0.0487804878048781,2.85254988913526,4.98762010719092,3.06150055792292e-05,0.000537642466400148,0.00038728123401241,"192167/209630/50873/319613/14682/19055/20614/18795/76707/14812/12288/26383/12934/78808/76499/27062/20866/207227/15560/22063",20,"ADP_C_vs_ADP_N"
"GO:0002790","peptide secretion","18/440","348/25730",0.0517241379310345,3.02468652037618,5.0158884630037,3.56182786452353e-05,0.000612084067362757,0.000440903923595865,"13640/18189/50873/319613/14682/19055/20614/18795/12288/26383/20866/218461/19726/93691/116838/207227/15560/22063",18,"ADP_C_vs_ADP_N"
"GO:0098917","retrograde trans-synaptic signaling","4/440","12/25730",0.333333333333333,19.4924242424242,8.45141158249832,3.74526444935977e-05,0.000630085666186409,0.000453871056667217,"54725/23964/18795/223254",4,"ADP_C_vs_ADP_N"
"GO:0002791","regulation of peptide secretion","16/440","288/25730",0.0555555555555556,3.24873737373737,5.06200692167025,4.1226268489456e-05,0.000687791579299091,0.000495438489741708,"13640/18189/50873/319613/14682/19055/18795/12288/26383/20866/218461/19726/93691/207227/15560/22063",16,"ADP_C_vs_ADP_N"
"GO:0071625","vocalization behavior","5/440","25/25730",0.2,11.6954545454545,7.05706022371425,5.72603080119536e-05,0.00089909911090142,0.000647650129835925,"18191/319974/18189/108655/14042",5,"ADP_C_vs_ADP_N"
"GO:0060485","mesenchyme development","17/440","329/25730",0.0516717325227964,3.02162199502625,4.86783526703532,5.91227513826697e-05,0.000924716783344568,0.000666103366729091,"17967/12558/14083/21676/225055/52662/19211/20358/14042/56637/18186/26413/50758/17248/20336/19876/12540",17,"ADP_C_vs_ADP_N"
"GO:0120161","regulation of cold-induced thermogenesis","11/440","151/25730",0.0728476821192053,4.25993377483444,5.29930416207148,6.07666009277425e-05,0.000946729455699147,0.000681959805619555,"333050/94187/664883/16001/19116/26381/14783/11789/240028/67299/170439",11,"ADP_C_vs_ADP_N"
"GO:0055006","cardiac cell development","10/440","126/25730",0.0793650793650794,4.64105339105339,5.40408022563063,6.36914878830041e-05,0.000988452393347086,0.000712014185228197,"238161/26398/234214/108655/20541/19091/74103/56637/225288/108058",10,"ADP_C_vs_ADP_N"
"GO:0055117","regulation of cardiac muscle contraction","8/440","81/25730",0.0987654320987654,5.77553310886644,5.6779626070605,7.41603575598094e-05,0.00112476542299044,0.000810204863292974,"238161/238871/20541/109676/11931/18578/12288/13383",8,"ADP_C_vs_ADP_N"
"GO:0071322","cellular response to carbohydrate stimulus","13/440","211/25730",0.0616113744075829,3.60286514433434,5.00754022296277,7.61427520306571e-05,0.0011418561016133,0.000822515831121626,"13640/18189/50873/319613/19055/18795/16001/26383/56490/218461/93691/107723/20112",13,"ADP_C_vs_ADP_N"
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","6/440","43/25730",0.13953488372093,8.15961945031713,6.19770429300694,8.62315396915231e-05,0.00126472924880901,0.000911025327760838,"23859/243548/76260/93742/13383/12540",6,"ADP_C_vs_ADP_N"
"GO:0086004","regulation of cardiac muscle cell contraction","6/440","43/25730",0.13953488372093,8.15961945031713,6.19770429300694,8.62315396915231e-05,0.00126472924880901,0.000911025327760838,"238161/238871/109676/18578/12288/13383",6,"ADP_C_vs_ADP_N"
"GO:0001662","behavioral fear response","7/440","62/25730",0.112903225806452,6.60227272727273,5.82542283179846,8.91316195375589e-05,0.00129775638046686,0.000934815837446551,"383348/14812/68166/218461/14806/15560/17257",7,"ADP_C_vs_ADP_N"
"GO:0043087","regulation of GTPase activity","8/440","85/25730",0.0941176470588235,5.50374331550802,5.48586503512511,0.000104562491844692,0.0014952436333791,0.00107707228441525,"13640/380916/109934/227801/19091/241694/108699/75974",8,"ADP_C_vs_ADP_N"
"GO:0061157","mRNA destabilization","9/440","110/25730",0.0818181818181818,4.7845041322314,5.24661432520867,0.000116599335765334,0.00166143679859216,0.00119678658923774,"13046/26383/208922/214150/72587/213988/15568/80912/72068",9,"ADP_C_vs_ADP_N"
"GO:0009101","glycoprotein biosynthetic process","15/440","284/25730",0.0528169014084507,3.08858834827145,4.66837394484395,0.000124976940288835,0.00174358072793203,0.001255957514731,"18795/64294/67569/16432/14042/14348/83398/270049/387314/50786/56321/26877/107895/628779/53618",15,"ADP_C_vs_ADP_N"
"GO:0042886","amide transport","19/440","419/25730",0.045346062052506,2.65171403775222,4.49625150765053,0.000125687190603008,0.00174740108046682,0.00125870943805644,"13640/18189/50873/319613/14682/19055/20614/18795/12288/26383/20866/218461/19726/93691/19156/116838/207227/15560/22063",19,"ADP_C_vs_ADP_N"
"GO:0046541","saliva secretion","4/440","16/25730",0.25,14.6193181818182,7.18776574753068,0.000130424369395625,0.00178842183239754,0.00128825801061288,"320840/19055/16531/22063",4,"ADP_C_vs_ADP_N"
"GO:0019228","neuronal action potential","7/440","66/25730",0.106060606060606,6.2021349862259,5.58154960369132,0.000133111272464743,0.00181284875832936,0.00130585351433368,"13483/14167/15165/16508/16531/110862/14806",7,"ADP_C_vs_ADP_N"
"GO:0001667","ameboidal-type cell migration","15/440","287/25730",0.0522648083623693,3.05630345264492,4.6206957273024,0.000140254719202736,0.00189084139962207,0.00136203413296295,"19270/54357/12558/20541/76707/14083/18472/76499/19211/20358/18186/11789/72007/53618/12540",15,"ADP_C_vs_ADP_N"
"GO:0022604","regulation of cell morphogenesis","15/440","287/25730",0.0522648083623693,3.05630345264492,4.6206957273024,0.000140254719202736,0.00189084139962207,0.00136203413296295,"13640/116837/74053/50873/58194/331461/14083/18472/13047/19211/67785/677884/116838/13383/17257",15,"ADP_C_vs_ADP_N"
"GO:0050919","negative chemotaxis","6/440","48/25730",0.125,7.30965909090909,5.77132418430335,0.000161515715930516,0.00212733199534798,0.00153238594754022,"18183/13640/243743/22253/20358/19876",6,"ADP_C_vs_ADP_N"
"GO:0051402","neuron apoptotic process","18/440","395/25730",0.0455696202531646,2.66478711162255,4.39805013330131,0.000177086368739083,0.00228727038848803,0.00164759473801388,"14804/26398/50873/16531/228361/110862/18970/320772/11820/72930/14806/56637/18186/108138/13030/19122/17257/12540",18,"ADP_C_vs_ADP_N"
"GO:0048041","focal adhesion assembly","8/440","92/25730",0.0869565217391304,5.08498023715415,5.17732202914,0.000182301226492442,0.00233205786222281,0.00167985660194818,"13640/76707/14083/76499/19211/50768/18186/12552",8,"ADP_C_vs_ADP_N"
"GO:0044091","membrane biogenesis","7/440","70/25730",0.1,5.84772727272727,5.35700744578256,0.000193243887813485,0.00244857128735821,0.00176378498537292,"192167/18189/12558/331461/19211/19156/20336",7,"ADP_C_vs_ADP_N"
"GO:0072583","clathrin-dependent endocytosis","6/440","50/25730",0.12,7.01727272727273,5.61759680936127,0.00020321916735645,0.00255877215753216,0.00184316623156794,"20404/207278/229521/218503/20616/73094",6,"ADP_C_vs_ADP_N"
"GO:0001967","suckling behavior","4/440","18/25730",0.222222222222222,12.9949494949495,6.71475426285251,0.000213419369834026,0.00265382346837093,0.00191163476085397,"14812/11820/217843/192285",4,"ADP_C_vs_ADP_N"
"GO:0006814","sodium ion transport","14/440","266/25730",0.0526315789473684,3.07775119617225,4.49297936052495,0.000216004460644541,0.00267765281864007,0.00192879981152369,"14169/23797/19055/12805/14167/15165/20541/11931/94249/70122/331004/94229/21366/108058",14,"ADP_C_vs_ADP_N"
"GO:1990845","adaptive thermogenesis","11/440","176/25730",0.0625,3.65482954545455,4.66151308858634,0.000236670105346443,0.00286292175772555,0.00206225501240023,"333050/94187/664883/16001/19116/26381/14783/11789/240028/67299/170439",11,"ADP_C_vs_ADP_N"
"GO:1904951","positive regulation of establishment of protein localization","17/440","372/25730",0.0456989247311828,2.67234848484848,4.28552595070504,0.000257358809639278,0.0030944885098969,0.00222906002342855,"209630/50873/319613/52822/14682/18795/11820/12288/26383/20866/56637/207227/70546/22063/26413/19122/12540",17,"ADP_C_vs_ADP_N"
"GO:1903115","regulation of actin filament-based movement","6/440","53/25730",0.113207547169811,6.62006861063465,5.40220162031402,0.00028120184594397,0.00329219938935572,0.00237147755582173,"238161/238871/109676/18578/12288/13383",6,"ADP_C_vs_ADP_N"
"GO:0051494","negative regulation of cytoskeleton organization","11/440","180/25730",0.0611111111111111,3.57361111111111,4.57032516850161,0.000287279058584412,0.00335354329612824,0.00241566555323397,"50873/237860/12386/76707/260315/76499/50768/56363/11789/17756/225288",11,"ADP_C_vs_ADP_N"
"GO:0008016","regulation of heart contraction","12/440","212/25730",0.0566037735849057,3.31003430531732,4.45478163327134,0.000312227873617134,0.00361318036405493,0.00260269051935183,"238161/238871/93686/20541/16508/109676/11931/18578/12288/12296/13383/17248",12,"ADP_C_vs_ADP_N"
"GO:0071375","cellular response to peptide hormone stimulus","17/440","379/25730",0.0448548812664908,2.62299112497002,4.1985717507068,0.000319246002567962,0.00368374926306086,0.00265352357663041,"23797/109241/19055/93686/18795/14083/16001/17978/19211/227743/56637/14783/11789/26409/26413/79221/228869",17,"ADP_C_vs_ADP_N"
"GO:0150116","regulation of cell-substrate junction organization","7/440","76/25730",0.0921052631578947,5.38606459330144,5.05088698556837,0.000322822815752297,0.00371427773379966,0.00267551422015118,"13640/76707/14083/76499/19211/50768/18186",7,"ADP_C_vs_ADP_N"
"GO:0014706","striated muscle tissue development","20/440","494/25730",0.0404858299595142,2.3675009201325,4.04803463220513,0.000372859025618891,0.00421730943101141,0.00303786419921427,"238161/17967/26398/19055/234214/244431/108655/20541/19091/74182/74103/19211/56637/11789/225288/26413/79221/270190/108058/12540",20,"ADP_C_vs_ADP_N"
"GO:0060134","prepulse inhibition","4/440","21/25730",0.19047619047619,11.1385281385281,6.13063334630318,0.000400810782617098,0.0043968393797229,0.00316718541995919,"14804/18189/12386/19211",4,"ADP_C_vs_ADP_N"
"GO:0010632","regulation of epithelial cell migration","7/440","80/25730",0.0875,5.11676136363636,4.86430030359668,0.000442479277953801,0.00473713109338776,0.00341230853248921,"19270/54357/76707/14083/76499/19211/11789",7,"ADP_C_vs_ADP_N"
"GO:0007026","negative regulation of microtubule depolymerization","5/440","38/25730",0.131578947368421,7.69437799043062,5.44711380989653,0.000450676502972818,0.00479922531357224,0.00345703700488668,"76707/260315/76499/11789/17756",5,"ADP_C_vs_ADP_N"
"GO:0048511","rhythmic process","16/440","358/25730",0.0446927374301676,2.6135093956323,4.05507636935282,0.000493699346475451,0.00516903620696567,0.00372342373602343,"192167/14402/11906/238871/14400/19883/16508/16531/14812/19091/16001/17978/19211/56637/224671/26414",16,"ADP_C_vs_ADP_N"
"GO:0043525","positive regulation of neuron apoptotic process","8/440","107/25730",0.0747663551401869,4.37213254035684,4.61046695558135,0.000511325749673468,0.00532873160213205,0.00383845748720801,"26398/16531/11820/72930/14806/56637/19122/12540",8,"ADP_C_vs_ADP_N"
"GO:0033152","immunoglobulin V(D)J recombination","3/440","10/25730",0.3,17.5431818181818,6.90155475368929,0.000545034706356231,0.00555297446374134,0.00399998686330808,"108655/18970/108138",3,"ADP_C_vs_ADP_N"
"GO:0086016","AV node cell action potential","3/440","10/25730",0.3,17.5431818181818,6.90155475368929,0.000545034706356231,0.00555297446374134,0.00399998686330808,"109676/12288/12296",3,"ADP_C_vs_ADP_N"
"GO:0051293","establishment of spindle localization","6/440","60/25730",0.1,5.84772727272727,4.95865903854838,0.000554614048761984,0.00560776427081562,0.00403945373101498,"244329/76707/18472/76499/68166/54418",6,"ADP_C_vs_ADP_N"
"GO:0071709","membrane assembly","6/440","60/25730",0.1,5.84772727272727,4.95865903854838,0.000554614048761984,0.00560776427081562,0.00403945373101498,"192167/18189/12558/331461/19211/19156",6,"ADP_C_vs_ADP_N"
"GO:0009914","hormone transport","18/440","435/25730",0.0413793103448276,2.41974921630094,3.93914802758617,0.000560662022754595,0.00564880038380317,0.0040690133686368,"13640/18189/50873/319613/14682/19055/20614/18795/12288/26383/20866/218461/19726/93691/116838/207227/15560/22063",18,"ADP_C_vs_ADP_N"
"GO:0007162","negative regulation of cell adhesion","15/440","327/25730",0.0458715596330275,2.68244370308591,4.03864137594508,0.000561494144044371,0.00564880038380317,0.0040690133686368,"20745/13640/13508/19091/14083/13131/76499/107035/19211/50768/20358/65113/94212/13383/19122",15,"ADP_C_vs_ADP_N"
"GO:0045937","positive regulation of phosphate metabolic process","12/440","227/25730",0.052863436123348,3.09130957148578,4.17444742142148,0.00057657831964311,0.00573471298550708,0.00413089899055928,"13640/13508/50873/78830/20320/11820/56490/227743/18186/14783/26409/15560",12,"ADP_C_vs_ADP_N"
"GO:0071786","endoplasmic reticulum tubular network organization","4/440","23/25730",0.173913043478261,10.1699604743083,5.80322033443518,0.000577195138151687,0.00573471298550708,0.00413089899055928,"104001/20168/52250/69605",4,"ADP_C_vs_ADP_N"
"GO:0071333","cellular response to glucose stimulus","11/440","196/25730",0.0561224489795918,3.28188775510204,4.22986263230651,0.000590420126155355,0.00583714119784207,0.00420468134026165,"13640/18189/50873/319613/19055/16001/26383/56490/218461/93691/107723",11,"ADP_C_vs_ADP_N"
"GO:0009743","response to carbohydrate","14/440","295/25730",0.0474576271186441,2.77519260400616,4.04486465125082,0.000610096643529186,0.00600203184444929,0.00432345739886194,"13640/18189/50873/319613/19055/18795/16001/26383/56490/218461/93691/15568/107723/20112",14,"ADP_C_vs_ADP_N"
"GO:0044319","wound healing, spreading of cells","5/440","41/25730",0.121951219512195,7.13137472283814,5.1825030357659,0.000645185593745822,0.00627020174116085,0.00451662883715777,"76707/93742/76499/19211/56363",5,"ADP_C_vs_ADP_N"
"GO:0060251","regulation of glial cell proliferation","6/440","62/25730",0.0967741935483871,5.65909090909091,4.84467213192164,0.000661782167958558,0.00640042463890354,0.00461043259650762,"20238/320840/235106/14083/330908/17257",6,"ADP_C_vs_ADP_N"
"GO:0150115","cell-substrate junction organization","8/440","112/25730",0.0714285714285714,4.17694805194805,4.44436676446671,0.000692836002009217,0.00662080036287567,0.00476917634846189,"13640/76707/14083/76499/19211/50768/18186/12552",8,"ADP_C_vs_ADP_N"
"GO:0141161","regulation of cAMP/PKA signal transduction","6/440","63/25730",0.0952380952380952,5.56926406926407,4.78952400450145,0.000721041962824397,0.00680799026884459,0.00490401528383043,"238161/238871/14812/18578/11820/218461",6,"ADP_C_vs_ADP_N"
"GO:0071872","cellular response to epinephrine stimulus","3/440","11/25730",0.272727272727273,15.948347107438,6.54072446232632,0.00073993136537803,0.00687020591087532,0.00494883122030559,"238161/238871/18578",3,"ADP_C_vs_ADP_N"
"GO:0097119","postsynaptic density protein 95 clustering","3/440","11/25730",0.272727272727273,15.948347107438,6.54072446232632,0.00073993136537803,0.00687020591087532,0.00494883122030559,"192167/18189/12558",3,"ADP_C_vs_ADP_N"
"GO:0030178","negative regulation of Wnt signaling pathway","10/440","171/25730",0.0584795321637427,3.4197235513025,4.1875041917405,0.000756069599836819,0.00697535179204291,0.00502457119464682,"50873/12558/80707/21888/11820/70122/56637/18099/14783/11789",10,"ADP_C_vs_ADP_N"
"GO:0048880","sensory system development","19/440","487/25730",0.0390143737166324,2.28145417211126,3.76582776743787,0.000807001831942136,0.00737724962350756,0.00531407118366127,"18514/13508/76260/15165/241688/330222/234267/50769/12288/229759/195727/18186/11789/320244/544696/72759/13383/29869/270190",19,"ADP_C_vs_ADP_N"
"GO:0051653","spindle localization","6/440","65/25730",0.0923076923076923,5.3979020979021,4.68268536848302,0.000851803960576468,0.00776907302539448,0.00559631423565405,"244329/76707/18472/76499/68166/54418",6,"ADP_C_vs_ADP_N"
"GO:0098656","monoatomic anion transmembrane transport","9/440","145/25730",0.0620689655172414,3.62962382445141,4.18840137340385,0.000902399870912136,0.00813785829534277,0.00586196217709638,"14402/14400/14401/94229/14406/14405/14407/107723/14394",9,"ADP_C_vs_ADP_N"
"GO:0060073","micturition","3/440","12/25730",0.25,14.6193181818182,6.22430363475475,0.000974090939006172,0.00866724471062381,0.00624329631082319,"16531/12288/19156",3,"ADP_C_vs_ADP_N"
"GO:0048013","ephrin receptor signaling pathway","5/440","45/25730",0.111111111111111,6.49747474747475,4.86847665702635,0.000994661306764917,0.0087722992781646,0.00631897050900967,"77531/13640/14083/108699/270190",5,"ADP_C_vs_ADP_N"
"GO:0016310","phosphorylation","18/440","458/25730",0.0393013100436681,2.29823342596268,3.69767806015243,0.00101081457460553,0.0088951682565287,0.00640747700270483,"13640/13508/320127/20320/16001/93742/18749/227743/56637/18186/18099/16826/14783/11789/26409/26414/270190/108058",18,"ADP_C_vs_ADP_N"
"GO:0046058","cAMP metabolic process","4/440","27/25730",0.148148148148148,8.66329966329966,5.25495691252976,0.00108385215750832,0.00945478004066084,0.00681058344587274,"238871/12298/18578/218461",4,"ADP_C_vs_ADP_N"
"GO:0017145","stem cell division","5/440","46/25730",0.108695652173913,6.35622529644269,4.79589646119289,0.0011004876312909,0.00953755947118779,0.00687021214339727,"18472/209012/14042/14348/70122",5,"ADP_C_vs_ADP_N"
"GO:0050795","regulation of behavior","8/440","122/25730",0.0655737704918033,3.83457526080477,4.13945774997062,0.00121074348606309,0.010433985614123,0.00751593684807222,"192167/11906/18189/109241/26383/170571/73094/17257",8,"ADP_C_vs_ADP_N"
"GO:0051651","maintenance of location in cell","11/440","214/25730",0.0514018691588785,3.00584112149533,3.88651633582174,0.00121173908855325,0.010433985614123,0.00751593684807222,"238161/238871/18795/20541/109676/18472/12288/15560/22063/108058/19762",11,"ADP_C_vs_ADP_N"
"GO:1902991","regulation of amyloid precursor protein catabolic process","5/440","47/25730",0.106382978723404,6.22098646034816,4.72543721331767,0.00121442961474363,0.0104347128271105,0.00751646068307557,"104001/20168/216028/11820/19122",5,"ADP_C_vs_ADP_N"
"GO:0071871","response to epinephrine","3/440","13/25730",0.230769230769231,13.4947552447552,5.94364215266778,0.00125030782278686,0.0105616719882671,0.00760791346754609,"238161/238871/18578",3,"ADP_C_vs_ADP_N"
"GO:0001678","intracellular glucose homeostasis","11/440","216/25730",0.0509259259259259,2.97800925925926,3.85060789800004,0.00130560827233179,0.0109365178293232,0.00787792703410948,"13640/18189/50873/319613/19055/16001/26383/56490/218461/93691/107723",11,"ADP_C_vs_ADP_N"
"GO:0060041","retina development in camera-type eye","11/440","216/25730",0.0509259259259259,2.97800925925926,3.85060789800004,0.00130560827233179,0.0109365178293232,0.00787792703410948,"13508/76260/15165/330222/234267/50769/18186/11789/320244/544696/72759",11,"ADP_C_vs_ADP_N"
"GO:0019098","reproductive behavior","6/440","71/25730",0.0845070422535211,4.94174135723431,4.38693108532998,0.00135554428433757,0.01128399025881,0.008128222648178,"14402/14682/15165/11820/17978/19211",6,"ADP_C_vs_ADP_N"
"GO:0032388","positive regulation of intracellular transport","9/440","154/25730",0.0584415584415584,3.41750295159386,3.96893913436019,0.00137778069105782,0.0113980038987511,0.00821035035558599,"52822/68566/56637/329502/70546/17756/26413/17257/12540",9,"ADP_C_vs_ADP_N"
"GO:0006417","regulation of translation","16/440","396/25730",0.0404040404040404,2.36271808999082,3.60466664656537,0.00142729298465437,0.0117348688101768,0.0084530050317799,"238161/13046/11820/208922/214150/21841/56637/213988/269037/15568/76626/26413/13209/80912/72068/15572",16,"ADP_C_vs_ADP_N"
"GO:0098739","import across plasma membrane","11/440","220/25730",0.05,2.92386363636364,3.78001718374163,0.001511301115916,0.0123747436976026,0.00891392758069068,"19055/20541/109676/11931/12288/331004/21366/13383/19122/107723/16519",11,"ADP_C_vs_ADP_N"
"GO:0014911","positive regulation of smooth muscle cell migration","6/440","73/25730",0.0821917808219178,4.80635118306351,4.29566816090662,0.00156584859667895,0.0125934275372381,0.00907145261371058,"238871/14083/18186/26409/67299/108058",6,"ADP_C_vs_ADP_N"
"GO:0009214","cyclic nucleotide catabolic process","3/440","14/25730",0.214285714285714,12.5308441558442,5.69228700202454,0.00157119890892969,0.0125934275372381,0.00907145261371058,"238871/18578/218461",3,"ADP_C_vs_ADP_N"
"GO:0060736","prostate gland growth","3/440","14/25730",0.214285714285714,12.5308441558442,5.69228700202454,0.00157119890892969,0.0125934275372381,0.00907145261371058,"19116/19211/19156",3,"ADP_C_vs_ADP_N"
