"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Map1a",0.411160037698927,-0.0973669495941275,0.389,0.397,1
"Bmpr1b",0.411172721294241,0.426023126974188,0.019,0.015,1
"Hexa",0.411281459061883,0.0885983103381607,0.217,0.206,1
"Dyrk1a",0.411385437147201,0.00304760565138462,0.342,0.324,1
"D3Ertd751e",0.411748328600055,0.0723355079272199,0.361,0.347,1
"Ttc7b",0.411772854753802,-0.0737529238261856,0.489,0.497,1
"Snhg5",0.411783676032607,-0.215161591797441,0.053,0.059,1
"Ifngr2",0.411886449570209,0.180054466568659,0.049,0.044,1
"Tfam",0.411911526636252,-0.167333066706825,0.053,0.059,1
"Shcbp1l",0.412121006268332,-0.199394275939124,0.051,0.057,1
"Cmas",0.412183699729487,-0.0609939142390679,0.164,0.175,1
"Sec22b",0.41233449309541,-0.1340193722656,0.061,0.067,1
"Dnajb12",0.412375760406835,0.071643854339051,0.125,0.116,1
"Zfp933",0.412407386150325,-0.120330919711303,0.178,0.187,1
"Ttll13",0.412468818516537,0.327004332287423,0.016,0.013,1
"Cfap53",0.412468818516537,0.327004332287423,0.016,0.013,1
"Fbxo44",0.412585547799064,0.0497741566489203,0.167,0.157,1
"Tmem192",0.412670977753437,0.108202351703459,0.1,0.092,1
"A630052C17Rik",0.412687424980722,0.360867784153708,0.013,0.011,1
"Eef1akmt4",0.412687424980722,0.360867784153708,0.013,0.011,1
"Nrros",0.412687424980722,0.360867784153708,0.013,0.011,1
"4930505N22Rik",0.412687424980722,0.360867784153708,0.013,0.011,1
"Tcf4",0.412840901616036,-0.098107732857683,0.361,0.343,1
"Tox3",0.4129071592171,0.0350135215541649,0.106,0.097,1
"Zfp763",0.412941473149151,0.19717473642291,0.071,0.064,1
"Man1c1",0.412989756589115,0.0467290373719078,0.218,0.207,1
"Gm37986",0.412999829103275,0.274653489100626,0.022,0.019,1
"Haus3",0.412999829103275,0.274653489100626,0.022,0.019,1
"Cul7",0.413233636517304,0.0792265925310622,0.181,0.171,1
"Grk3",0.413337152259587,-0.0842699251079326,0.312,0.321,1
"Adam15",0.413351935343124,-0.0811031082598321,0.306,0.314,1
"Peg10",0.41346193026972,0.0793307920934843,0.068,0.062,1
"Cdh19",0.413462472568127,0.316473664795255,0.013,0.011,1
"Tirap",0.413462472568127,0.316473664795255,0.013,0.011,1
"Fam32a",0.413593069362815,-0.185254974704088,0.026,0.03,1
"Iah1",0.413687122924405,0.112141215003797,0.062,0.056,1
"Slx4ip",0.413862672465492,0.0257992627686234,0.196,0.184,1
"Gm45356",0.41389606560942,0.242115434700911,0.033,0.029,1
"Gorasp1",0.41394022488592,0.167859169598354,0.04,0.035,1
"Elfn1",0.413989935116475,0.174241325713986,0.151,0.143,1
"Mmel1",0.414137626337325,0.159434981452906,0.116,0.108,1
"Trpm8",0.414155480536856,0.775905283432551,0.003,0.002,1
"Sparc",0.414158729577796,0.254854546531588,0.016,0.013,1
"Rbm47",0.414188278319064,0.453977188545188,0.009,0.007,1
"Ccer2",0.414188278319064,0.453977188545188,0.009,0.007,1
"BC049715",0.414238389756966,0.7461579400385,0.003,0.002,1
"Usp54",0.414275357552592,0.0680860349258616,0.265,0.253,1
"Pcif1",0.414442329752838,-0.10183896651645,0.113,0.122,1
"Gm36037",0.414609281458851,-0.192604430439633,0.032,0.037,1
"Tmem165",0.414835659851183,-0.129559724074901,0.082,0.09,1
"Gm29394",0.414868615218026,-0.198906384476616,0.042,0.048,1
"Zbtb38",0.415009826310019,0.0267101071303231,0.342,0.327,1
"Cntnap5b",0.415369764788946,0.0485158075328813,0.453,0.452,1
"Ap1g2",0.415445675757777,-0.115513903413527,0.063,0.07,1
"Mettl3",0.415494613426513,0.0533204648536993,0.114,0.105,1
