"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Irak1",0.281118530154464,0.192043599338435,0.313,0.301,1,0.551110526578271,"Not significant",NA
"Stk38",0.281971925003471,0.0310919899744859,0.424,0.467,1,0.549794130769471,"Not significant",NA
"Rps6kl1",0.282722353479816,0.0125652270973515,0.197,0.219,1,0.548639852603005,"Not significant",NA
"Ankrd27",0.282942053108804,-0.0624961087039626,0.132,0.149,1,0.548302499429525,"Not significant",NA
"Napa",0.284138757803718,0.186028708753941,0.161,0.146,1,0.546469522517005,"Not significant",NA
"Retreg3",0.28418400547491,-0.120776347722204,0.106,0.12,1,0.546400368806372,"Not significant",NA
"Taf4",0.284297439215242,-0.145274467087036,0.089,0.102,1,0.546227052162172,"Not significant",NA
"Eif4a1",0.284362481703474,-0.0524821943848908,0.118,0.134,1,0.546127704229208,"Not significant",NA
"Atp6v1d",0.285378389567453,-0.209065316098385,0.125,0.139,1,0.544578917160233,"Not significant",NA
"Cep290",0.285446981920752,0.162538904684324,0.412,0.402,1,0.544474544502079,"Not significant",NA
"Cdc5l",0.285929124268256,-0.0668932320130282,0.151,0.168,1,0.543741605870437,"Not significant",NA
"Mbd6",0.287077276819898,-0.037474705418663,0.201,0.222,1,0.542001182084771,"Not significant",NA
"Vps11",0.287175299087157,-0.149297936061268,0.112,0.127,1,0.541852917951622,"Not significant",NA
"Ric1",0.287633260159791,-0.0456390887485343,0.194,0.214,1,0.541160896214457,"Not significant",NA
"Sema6b",0.288017281916018,-0.0520171838922625,0.148,0.165,1,0.540581452464436,"Not significant",NA
"Ccar1",0.288066758800473,0.197640373499064,0.496,0.513,1,0.540506853841892,"Not significant",NA
"4930598N05Rik",0.288432775351372,-0.166773594381946,0.098,0.111,1,0.539955391159678,"Not significant",NA
"Unc5a",0.289897223699994,-0.0918799154850571,0.135,0.151,1,0.537755943794869,"Not significant",NA
"Gpc5",0.290509249279861,-0.283807740491346,0.279,0.301,1,0.536840035916477,"Not significant",NA
"Trim39",0.290698373419776,0.25447239233037,0.179,0.164,1,0.536557398283896,"Not significant",NA
"Rpl5",0.29113321992616,-0.10736180586476,0.096,0.109,1,0.535908236308097,"Not significant",NA
"Ccser2",0.291273287576631,-0.0782913807344956,0.231,0.252,1,0.535699342320539,"Not significant",NA
"Thra",0.291692446903946,0.0532387961025593,0.374,0.414,1,0.535074816371606,"Not significant",NA
"Lmbr1l",0.29228692548435,0.235052153783449,0.103,0.09,1,0.534190610975085,"Not significant",NA
"Golga1",0.292467162057393,-0.0171505317888387,0.252,0.276,1,0.533922889027497,"Not significant",NA
"Mink1",0.292855324958571,0.176521416011296,0.23,0.214,1,0.533346874831859,"Not significant",NA
"Jak2",0.293034373861971,-0.0498843540807634,0.165,0.182,1,0.533081432536784,"Not significant",NA
"Chka",0.293145123379319,0.0212134506824051,0.341,0.374,1,0.532917326132325,"Not significant",NA
"Sipa1l2",0.296430579369805,-0.0778398659616575,0.095,0.108,1,0.528076997161852,"Not significant",NA
"Kpna1",0.296906135656264,-0.07029447926437,0.176,0.193,1,0.527380827482686,"Not significant",NA
"Odr4",0.297178777993731,-0.0631412923115531,0.118,0.133,1,0.526982207459564,"Not significant",NA
"Smap1",0.297203114622485,0.012060397414567,0.18,0.201,1,0.526946643578115,"Not significant",NA
"Cltc",0.297938669340771,0.0319339066750455,0.297,0.326,1,0.525873126219556,"Not significant",NA
"Map1s",0.298496562944493,-0.0620012724648848,0.124,0.139,1,0.525060665214124,"Not significant",NA
"Mlxip",0.298903332217024,-0.0569604416352045,0.2,0.22,1,0.52446924335684,"Not significant",NA
"Eif4e3",0.299229774669495,-0.059245130077501,0.151,0.168,1,0.52399519445966,"Not significant",NA
"Snx9",0.301940029027585,-0.15792569246342,0.114,0.128,1,0.520079307535376,"Not significant",NA
"Tomm40",0.302681225868776,0.214823441573641,0.351,0.345,1,0.51901451579418,"Not significant",NA
"Jag2",0.303011015736067,-0.0317073501512852,0.203,0.223,1,0.518541582763615,"Not significant",NA
"Calm1",0.304060844956237,-0.000623446155491925,0.352,0.386,1,0.517039501967952,"Not significant",NA
"Sgcd",0.304660549737402,-0.24959448223842,0.57,0.588,1,0.516183778598396,"Not significant",NA
