"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Sorcs31",5.345981310819e-08,0.457299938344659,0.603,0.421,0.000937524742478328,"6","Sorcs3"
"Abca8b",7.33791516704784e-08,1.25246049423283,0.256,0.131,0.00128685018284518,"6","Abca8b"
"Chl11",8.98870540053756e-08,0.569683395182611,0.543,0.365,0.00157634926609227,"6","Chl1"
"Astn21",9.65610911402458e-08,0.440450188046467,0.817,0.664,0.00169339185532649,"6","Astn2"
"Prkn2",1.21761673408366e-07,0.416415324183373,0.877,0.786,0.00213533446656252,"6","Prkn"
"Mgat4c2",1.26988318395972e-07,0.358563116639513,0.817,0.638,0.00222699413971015,"6","Mgat4c"
"Phc2",1.45914908460128e-07,0.681093592939234,0.589,0.44,0.00255890974966526,"6","Phc2"
"Grik3",1.54246303315991e-07,0.455803854592979,0.598,0.399,0.00270501742125254,"6","Grik3"
"Opcml2",2.21652094774916e-07,0.583926657371461,0.849,0.763,0.0038871127860677,"6","Opcml"
"Alcam2",2.43845485622783e-07,0.942032401728776,0.507,0.361,0.00427631828136675,"6","Alcam"
"Dpp62",2.7994900699229e-07,0.265669243755241,0.945,0.938,0.00490946573562379,"6","Dpp6"
"Dpf1",2.83673910957186e-07,0.911083813435273,0.329,0.191,0.00497478937645617,"6","Dpf1"
"Egfem1",2.87694714633371e-07,0.52443780374633,0.635,0.462,0.00504530221052543,"6","Egfem1"
"Tenm4",3.60476238548567e-07,0.321005712022838,0.941,0.859,0.00632167179542623,"6","Tenm4"
"Cntnap41",7.47517388699781e-07,0.60776597227817,0.434,0.274,0.0131092124456281,"6","Cntnap4"
"Nhs1",8.85922947622282e-07,0.825527989505112,0.42,0.281,0.015536430732452,"6","Nhs"
"Gpc61",8.94377312421062e-07,0.70996017977433,0.489,0.337,0.0156846949279282,"6","Gpc6"
"2700054A10Rik",9.57042917113006e-07,0.934280126004589,0.342,0.212,0.0167836616374108,"6","2700054A10Rik"
"St6galnac5",1.21322914783367e-06,0.596458008797182,0.525,0.359,0.0212763995655591,"6","St6galnac5"
"Zfpm21",1.24528998405797e-06,0.895165796690801,0.26,0.141,0.0218386504504246,"6","Zfpm2"
"Slc9a9",1.64062237096369e-06,0.752207842848758,0.388,0.245,0.0287715945195902,"6","Slc9a9"
"Hs3st51",1.92067598421386e-06,0.572551067821068,0.42,0.267,0.0336828947351585,"6","Hs3st5"
"Brinp32",1.96149866999375e-06,0.338210873756304,0.685,0.509,0.0343988021756804,"6","Brinp3"
"Sema6d",2.03925218888948e-06,0.481962704779047,0.635,0.472,0.0357623656365548,"6","Sema6d"
"Gabrg33",2.30032383903715e-06,0.324829564007412,0.881,0.765,0.0403407791651945,"6","Gabrg3"
"Slit3",2.42912897115965e-06,0.884481379166617,0.347,0.221,0.0425996347672268,"6","Slit3"
"Robo11",2.54429012884572e-06,0.384036948607889,0.918,0.833,0.0446192159895674,"6","Robo1"
"Fam155a2",2.85854365784353e-06,0.24215046246217,1,0.972,0.0501302801276019,"6","Fam155a"
"Tmem255a1",3.58321442981949e-06,0.97451002524595,0.256,0.143,0.0628388314557444,"6","Tmem255a"
"Ccser12",3.95461623273299e-06,0.431070482451396,0.941,0.883,0.0693521048734385,"6","Ccser1"
"Abat",4.8306364560555e-06,0.611542293337989,0.493,0.351,0.0847148715298453,"6","Abat"
"Igsf21",4.96745778124324e-06,0.664830663968388,0.301,0.176,0.0871143071096626,"6","Igsf21"
"Sgcd3",5.17369784373043e-06,0.30651698877039,0.744,0.616,0.0907311390855006,"6","Sgcd"
"Fstl51",5.37448908417797e-06,0.478699345409151,0.507,0.354,0.0942524150692291,"6","Fstl5"
"Nckap52",5.53789182493185e-06,0.641268916839455,0.333,0.202,0.0971180089338299,"6","Nckap5"
"Grb102",5.58251053241931e-06,0.646646094293905,0.498,0.369,0.0979004872070375,"6","Grb10"
"Csmd12",7.13083379446304e-06,0.252565615433751,0.986,0.938,0.125053432253498,"6","Csmd1"
"Csmd31",7.82430551607818e-06,0.320082771822838,0.963,0.94,0.137214845835463,"6","Csmd3"
"Clmn2",8.13958557169008e-06,0.900691606347876,0.274,0.162,0.142743912170729,"6","Clmn"
"Sorcs13",1.16925467114962e-05,0.457537046693047,0.603,0.457,0.205052191679508,"6","Sorcs1"
"Gm13052",1.32398420928331e-05,0.535556915953356,0.484,0.338,0.232187110782014,"6","Gm13052"
"Lrrtm33",1.62218589729435e-05,0.442755962073879,0.525,0.386,0.28448274080851,"6","Lrrtm3"
"Kcnh11",2.03286895102231e-05,0.699957614530628,0.32,0.199,0.356504227940782,"6","Kcnh1"
"Stk16",2.32290462895857e-05,0.801107272009015,0.251,0.145,0.407367784780464,"6","Stk16"
"A330008L17Rik",2.72345259980521e-05,0.538244553568163,0.356,0.23,0.47761188242784,"6","A330008L17Rik"
"Ssbp2",2.81674740785223e-05,0.524031880170177,0.553,0.412,0.493972992915045,"6","Ssbp2"
"Asic22",2.93302695747249e-05,0.161902119411936,0.959,0.926,0.514364937531951,"6","Asic2"
"Slit2",3.01021735963477e-05,0.658578454656049,0.397,0.268,0.527901818359149,"6","Slit2"
"Dlg22",3.7777781541214e-05,0.212783148158913,1,0.993,0.66250895488827,"6","Dlg2"
"Unc5d",3.93220825029731e-05,0.419426949745048,0.795,0.69,0.68959136085464,"6","Unc5d"
"Gnas1",4.66983293333523e-05,0.337106798519983,0.845,0.729,0.818948601519,"6","Gnas"
"Arhgap181",6.38254669097604e-05,0.579314995814362,0.406,0.288,1,"6","Arhgap18"
"Apba12",6.77687573276937e-05,0.329079862004175,0.68,0.529,1,"6","Apba1"
"Lrrtm42",7.10885278603482e-05,0.30176201880347,0.932,0.891,1,"6","Lrrtm4"
"C530008M17Rik1",8.42097655749133e-05,0.411047522066444,0.671,0.547,1,"6","C530008M17Rik"
"Cntnap5a3",9.16144615399932e-05,0.262736394407225,0.694,0.585,1,"6","Cntnap5a"
"Tnr1",9.22741778380572e-05,0.399316663246506,0.589,0.461,1,"6","Tnr"
"Ntng12",9.32292295587055e-05,0.124553262397464,0.342,0.217,1,"6","Ntng1"
"Ptprf2",9.4083743129875e-05,0.500556149153907,0.461,0.33,1,"6","Ptprf"
"Tcte2",9.80852767893906e-05,0.690877381254794,0.315,0.207,1,"6","Tcte2"
"Dnajc21",0.000107740622449664,0.572798592063057,0.292,0.182,1,"6","Dnajc21"
"Plppr1",0.000126769592919821,0.656078166391115,0.37,0.263,1,"6","Plppr1"
"Fgf132",0.000128215433866431,0.619185685326206,0.361,0.245,1,"6","Fgf13"
"Syt141",0.000174610289199452,0.559113676952265,0.329,0.218,1,"6","Syt14"
"Tango2",0.000187570321337641,0.49584268460015,0.521,0.407,1,"6","Tango2"
"Ankrd552",0.000187700032518233,0.484903568960899,0.393,0.273,1,"6","Ankrd55"
"Syt9",0.000194566118926082,0.609586434927414,0.288,0.185,1,"6","Syt9"
"Ftx2",0.000214605094290082,0.357893592175235,0.689,0.567,1,"6","Ftx"
"Plcb11",0.000223038678564028,0.233395530621064,0.671,0.548,1,"6","Plcb1"
"Cadm1",0.00022815548367541,0.293096125838149,0.863,0.781,1,"6","Cadm1"
"Scn9a2",0.000234875686626985,0.497887760992673,0.498,0.38,1,"6","Scn9a"
"Wscd21",0.000248339736487434,0.632496213574537,0.402,0.296,1,"6","Wscd2"
"Tro3",0.000301249848487928,0.354227151238794,0.703,0.602,1,"6","Tro"
"Zfp4231",0.000327656927607092,0.62540833870134,0.329,0.229,1,"6","Zfp423"
"Pam3",0.000408424730301322,0.400474016377917,0.548,0.437,1,"6","Pam"
"Nxpe4",0.00048398075350216,0.639570129429878,0.301,0.206,1,"6","Nxpe4"
"Sez6l2",0.000487729552563978,0.270385842524309,0.699,0.562,1,"6","Sez6l"
"Ghr1",0.000508366916746541,0.589027902974841,0.315,0.219,1,"6","Ghr"
"Prr162",0.000508583019769583,0.564147900867398,0.397,0.292,1,"6","Prr16"
"Npas3",0.000533515949067051,0.358485001700663,0.393,0.284,1,"6","Npas3"
"Rgs171",0.000550972802080734,0.488409326583133,0.484,0.379,1,"6","Rgs17"
"Samd51",0.000558076931616978,0.372683091013443,0.553,0.441,1,"6","Samd5"
"Mdga21",0.000565519202568902,0.223990456907934,0.977,0.936,1,"6","Mdga2"
"Pcdh92",0.000569484658779969,0.196098343840683,0.941,0.867,1,"6","Pcdh9"
"Trhde2",0.000584672689148841,0.652225003746526,0.279,0.185,1,"6","Trhde"
"Gabra52",0.000608542647505062,0.589243343136652,0.251,0.161,1,"6","Gabra5"
"Unc5c2",0.000612455941433627,0.386314720783476,0.566,0.462,1,"6","Unc5c"
"Colgalt1",0.00062511078633682,0.796664504530442,0.265,0.178,1,"6","Colgalt1"
"Gtf2i",0.000676292457886624,0.406822936204719,0.571,0.49,1,"6","Gtf2i"
"Greb1l3",0.000732490723329545,0.392614017865287,0.356,0.249,1,"6","Greb1l"
"Tmeff2",0.00073888480235162,0.263880277814322,0.607,0.473,1,"6","Tmeff2"
"Trim9",0.000747459604162724,0.460188131753098,0.502,0.4,1,"6","Trim9"
"Myo16",0.000793091320576946,0.3820113008403,0.406,0.29,1,"6","Myo16"
"Rerg2",0.000828893113762301,0.656975945610157,0.292,0.203,1,"6","Rerg"
"Arhgap441",0.000844101591505213,0.46073346018121,0.411,0.307,1,"6","Arhgap44"
"Cdh8",0.000868123027877052,0.354265828130917,0.521,0.4,1,"6","Cdh8"
"Rnf251",0.000902988549194843,0.411109740720508,0.443,0.328,1,"6","Rnf25"
"Dgki1",0.000959799556397715,0.384970216613383,0.562,0.468,1,"6","Dgki"
"Fstl41",0.0010854238309697,0.411914084274388,0.429,0.333,1,"6","Fstl4"
"Tspoap11",0.00121211622778102,0.342837092195021,0.667,0.575,1,"6","Tspoap1"
"Tmtc23",0.00133315052571942,0.582951308423947,0.301,0.213,1,"6","Tmtc2"
"Fus",0.00133596597292221,0.468687198392595,0.516,0.429,1,"6","Fus"
"Sash11",0.00134543215529216,0.557982594933616,0.329,0.238,1,"6","Sash1"
"Dpysl51",0.00139547383700784,0.492084432958371,0.374,0.277,1,"6","Dpysl5"
"Gabra31",0.00139564844727987,0.537048567113855,0.361,0.263,1,"6","Gabra3"
"Ptprs1",0.00142900234822373,0.254560816215983,0.84,0.75,1,"6","Ptprs"
"Sdk2",0.00153431004745791,0.384689087862247,0.429,0.328,1,"6","Sdk2"
"Pcdh172",0.00163943694199826,0.52649955650828,0.438,0.351,1,"6","Pcdh17"
"Mpped2",0.00164996933615311,0.330713759885913,0.338,0.241,1,"6","Mpped2"
"Grm3",0.00179071861450282,0.589964446769416,0.251,0.166,1,"6","Grm3"
"Baiap33",0.001803733855167,0.264395258454511,0.708,0.602,1,"6","Baiap3"
"Cep1122",0.00187237053776475,0.224677097189841,0.84,0.733,1,"6","Cep112"
"Map7",0.0019104390364677,0.336218226695965,0.498,0.384,1,"6","Map7"
"Unc13b1",0.00192693399618241,0.488252876670993,0.32,0.227,1,"6","Unc13b"
"Garnl31",0.00210658320513712,0.36656759851521,0.589,0.492,1,"6","Garnl3"
"Unc79",0.00214200222197395,0.276081059972974,0.662,0.552,1,"6","Unc79"
"Aifm31",0.00214535899989357,0.475155970930314,0.374,0.283,1,"6","Aifm3"
"Ehmt1",0.00215751886372745,0.363891166863633,0.575,0.483,1,"6","Ehmt1"
"Prlr1",0.00216645068140919,0.481543476308436,0.333,0.239,1,"6","Prlr"
"Foxp13",0.00224268537462437,0.638251653551673,0.457,0.396,1,"6","Foxp1"
"Rtn12",0.00255115759718387,0.281458817009117,0.776,0.715,1,"6","Rtn1"
"Nav32",0.00262882148094436,0.21532813965941,0.836,0.78,1,"6","Nav3"
"Vwc2l2",0.0027435373129191,0.400525071396458,0.338,0.245,1,"6","Vwc2l"
"Snhg112",0.00281831524950891,0.0950098333859106,1,1,1,"6","Snhg11"
"Grin2b",0.00288307679798579,0.211639461486056,0.858,0.827,1,"6","Grin2b"
"Dync1i23",0.00294637741073823,0.303817255469058,0.621,0.526,1,"6","Dync1i2"
"Kcnj32",0.00297609166479262,0.520996161828488,0.297,0.213,1,"6","Kcnj3"
"Hdac8",0.0031749802654751,0.477619833489635,0.47,0.382,1,"6","Hdac8"
"Lrfn21",0.00342502466562849,0.439532061199592,0.384,0.3,1,"6","Lrfn2"
"March3",0.00343473022426472,0.471310769872253,0.256,0.177,1,"6","March3"
"Cbarp",0.00361017943405423,0.44768034477905,0.406,0.322,1,"6","Cbarp"
"Frmpd4",0.00375010600341218,0.174816870524386,0.571,0.474,1,"6","Frmpd4"
"Ccdc34",0.00386071172713642,0.498586487264178,0.32,0.235,1,"6","Ccdc34"
"Nav2",0.00392508538391033,0.130414584299399,0.895,0.843,1,"6","Nav2"
"Cers5",0.00412767237580506,0.452873872011396,0.411,0.326,1,"6","Cers5"
"Celf62",0.0042789569596142,0.585431729186634,0.265,0.187,1,"6","Celf6"
"Acat1",0.0046006026084849,0.371164730893406,0.393,0.302,1,"6","Acat1"
"Pnck1",0.00462782262377693,0.543838412613346,0.329,0.247,1,"6","Pnck"
"Chrm2",0.00463287231817665,0.113997226831497,0.292,0.203,1,"6","Chrm2"
"Umad11",0.00465021325498443,0.528665655434445,0.292,0.212,1,"6","Umad1"
"Klhdc10",0.00466301604983152,0.369206880172032,0.534,0.441,1,"6","Klhdc10"
"Scml43",0.00484091403828605,0.315435412299656,0.338,0.253,1,"6","Scml4"
"Eftud2",0.00492970021968877,0.625886659435419,0.251,0.179,1,"6","Eftud2"
"Cobl1",0.0050360792225006,0.508045799648942,0.279,0.201,1,"6","Cobl"
"Gria11",0.00507561648474217,0.0597648227928955,0.959,0.881,1,"6","Gria1"
"Robo22",0.00510504000705924,0.236367415141481,0.32,0.232,1,"6","Robo2"
"Zfp618",0.00536704894688856,0.376969458445324,0.283,0.199,1,"6","Zfp618"
"Fut81",0.00559280168952847,0.492823642807594,0.329,0.25,1,"6","Fut8"
"Lrp1",0.00562994406897452,0.281238488047973,0.58,0.479,1,"6","Lrp1"
"Ntrk2",0.00569192703526201,0.22925084232849,0.726,0.67,1,"6","Ntrk2"
"Spred2",0.0059278821004126,0.578575982670745,0.329,0.255,1,"6","Spred2"
"Srsf101",0.00609731073860328,0.458404072660832,0.311,0.229,1,"6","Srsf10"
"Ftl1-ps1",0.00610345772741456,0.472435803660254,0.297,0.215,1,"6","Ftl1-ps1"
"Zmym3",0.00618134675398553,0.25836839633851,0.498,0.409,1,"6","Zmym3"
"Ago2",0.00645963971965266,0.4384716458333,0.379,0.299,1,"6","Ago2"
"Prickle1",0.00653755960676509,0.47831706190128,0.484,0.407,1,"6","Prickle1"
"Copg21",0.006576927763218,0.401057913384957,0.374,0.289,1,"6","Copg2"
"Ephb12",0.00662124944495944,0.276919988400169,0.434,0.336,1,"6","Ephb1"
"Arhgap23",0.00674827651317206,0.434080801834457,0.342,0.261,1,"6","Arhgap23"
"Nhsl21",0.00681893707461879,0.541707400348649,0.265,0.191,1,"6","Nhsl2"
"Sipa1l3",0.00735916652215348,0.440711215364857,0.352,0.277,1,"6","Sipa1l3"
"Susd42",0.00775578667538145,0.376466469608586,0.457,0.368,1,"6","Susd4"
"Hacd3",0.00780476513123749,0.475653602536006,0.365,0.288,1,"6","Hacd3"
"Tmc41",0.00828922120469418,0.376178723955324,0.379,0.294,1,"6","Tmc4"
"Stau21",0.00845554756237338,0.261153826051127,0.703,0.627,1,"6","Stau2"
"Ylpm11",0.0085040158283745,0.280404827723516,0.671,0.594,1,"6","Ylpm1"
"Pde4d2",0.00862523826619039,0.165942586835239,0.904,0.859,1,"6","Pde4d"
"Lrfn52",0.00893823558707202,0.186876416259258,0.877,0.8,1,"6","Lrfn5"
"Grid21",0.00947855650764778,0.115045111384996,0.963,0.931,1,"6","Grid2"
"Fam189a1",0.00960789731431231,0.490964256026105,0.406,0.346,1,"6","Fam189a1"
"9630014M24Rik1",0.00965149724000262,0.404687921240359,0.388,0.307,1,"6","9630014M24Rik"
"Prdm161",1.7657026514643e-215,3.91101925921525,0.821,0.087,3.09651273987295e-211,"7","Prdm16"
"Megf11",3.89223042261511e-138,3.46317891516005,0.657,0.086,6.82580449214012e-134,"7","Megf11"
"Nr4a2",5.51194518063237e-127,4.96383767076652,0.279,0.009,9.66629826327499e-123,"7","Nr4a2"
"Otx2os1",1.23729380727243e-90,3.28444982000522,0.383,0.039,2.16984214981366e-86,"7","Otx2os1"
"Nfia",3.26743123528305e-83,3.31829197239722,0.463,0.068,5.73009415731588e-79,"7","Nfia"
"Ttn",6.16375616387924e-74,4.03316079721645,0.318,0.034,1.0809379184595e-69,"7","Ttn"
"Pcdh11x2",8.00726315067023e-61,2.16278451119294,0.826,0.362,1.40423373873304e-56,"7","Pcdh11x"
"Kcnmb2",1.56572772323762e-60,2.13358315437859,0.527,0.114,2.74581670824181e-56,"7","Kcnmb2"
"Prkca2",9.63728361434599e-60,2.40071901072914,0.796,0.365,1.69009042744786e-55,"7","Prkca"
"Gfra1",8.87873092271579e-58,2.44040537301882,0.532,0.13,1.55706304191667e-53,"7","Gfra1"
"Sox52",1.48733401315497e-52,2.25837987785881,0.552,0.145,2.60833765886987e-48,"7","Sox5"
"Sox2ot1",3.87076121007399e-49,1.56964118367349,0.781,0.316,6.78815393410675e-45,"7","Sox2ot"
"Ano1",3.59184596062573e-46,2.91836457817635,0.358,0.072,6.29902026114935e-42,"7","Ano1"
"Syt1",1.09883841663974e-39,0.887495910693652,1,0.908,1.92703293126112e-35,"7","Syt1"
"Zfp5361",1.39713441127672e-36,1.35323983160939,0.572,0.186,2.45015461705598e-32,"7","Zfp536"
"Cntn5",9.65703148094008e-36,1.24087997828686,0.955,0.766,1.69355361081246e-31,"7","Cntn5"
"Il1rapl21",3.36581537439034e-35,1.72917193785415,0.587,0.229,5.90263042206834e-31,"7","Il1rapl2"
"Nfib",8.16115435132056e-33,2.14336417517118,0.318,0.074,1.43122163859109e-28,"7","Nfib"
"Gria3",1.03748490099135e-30,1.42782229787247,0.826,0.538,1.81943727086852e-26,"7","Gria3"
"Grm51",5.32324952280503e-30,0.969421789038225,0.96,0.839,9.33538268814317e-26,"7","Grm5"
"Six3",7.08178840365923e-30,1.99545964993975,0.343,0.091,1.24193323234972e-25,"7","Six3"
"Spats2l",7.62102020881705e-29,1.85167604237474,0.473,0.173,1.33649831402025e-24,"7","Spats2l"
"Rtn4rl1",7.1590768080105e-28,2.22546525538607,0.294,0.073,1.2554872998208e-23,"7","Rtn4rl1"
"Myo10",7.2102942901636e-28,1.88321717611911,0.358,0.103,1.26446930966599e-23,"7","Myo10"
"Pcsk22",3.48781668198174e-25,1.27371733483954,0.657,0.337,6.11658411519138e-21,"7","Pcsk2"
"Etl4",4.01146382079336e-24,1.49855332588379,0.701,0.442,7.03490410252532e-20,"7","Etl4"
"Man1a",4.4166204326409e-24,2.006437068083,0.398,0.143,7.74542725272235e-20,"7","Man1a"
"Tmem1631",7.094473757095e-24,1.7746485007275,0.383,0.133,1.24415786278175e-19,"7","Tmem163"
"Slc24a31",4.16296738881402e-23,1.24635628367579,0.736,0.475,7.30059590976315e-19,"7","Slc24a3"
"Slc44a51",8.17807863485518e-22,1.55757005404373,0.468,0.201,1.43418965019455e-17,"7","Slc44a5"
"Gnas2",3.45026807176042e-21,0.831657037368124,0.915,0.725,6.05073511744625e-17,"7","Gnas"
"Dgkz",4.40559499556337e-20,1.21992099092544,0.667,0.388,7.72609194371949e-16,"7","Dgkz"
"Stac",4.50560906667278e-20,1.39042199187681,0.418,0.166,7.90148662022406e-16,"7","Stac"
"Epha61",1.96445404615053e-19,0.930642390661307,0.776,0.497,3.44506306073418e-15,"7","Epha6"
"Sulf2",2.78355338615475e-19,1.36726061880474,0.478,0.216,4.88151757329958e-15,"7","Sulf2"
"Esrrg",1.44249880537214e-18,1.42412043308257,0.547,0.296,2.52971015498111e-14,"7","Esrrg"
"Frmpd41",3.67151346282516e-17,1.30357309758767,0.687,0.467,6.43873315975648e-13,"7","Frmpd4"
"Grid22",9.46448062439824e-17,0.672388849655484,0.995,0.929,1.65978596710072e-12,"7","Grid2"
"Gm46102",5.42574728371183e-16,1.63722549695634,0.299,0.112,9.51513301144544e-12,"7","Gm46102"
"Zic1",9.31974454573384e-16,1.59598408788627,0.259,0.086,1.63440360098534e-11,"7","Zic1"
"Nlgn11",1.5394457016857e-15,0.543132664977881,0.995,0.907,2.69972592704621e-11,"7","Nlgn1"
"Camk2a2",4.78696732700138e-15,0.762577715587151,0.846,0.683,8.39490460136233e-11,"7","Camk2a"
"Adgrb32",6.2573176105156e-15,0.632957271250076,0.995,0.939,1.09734578935612e-10,"7","Adgrb3"
"Sntg12",1.99956755796331e-14,0.73828864626587,0.975,0.928,3.50664162640027e-10,"7","Sntg1"
"Syt17",5.49473805182314e-14,1.56390706387789,0.264,0.096,9.63612212148224e-10,"7","Syt17"
"Pde4d3",1.06369089582426e-13,0.737236840730151,0.915,0.859,1.865394724007e-09,"7","Pde4d"
"Bcan",1.23048190892231e-13,1.17115883582815,0.388,0.177,2.15789612367706e-09,"7","Bcan"
"Nrxn32",3.09393898685512e-13,0.432393664262381,0.995,0.945,5.42584080124782e-09,"7","Nrxn3"
"Plekha71",1.37161216929343e-12,1.10233923923116,0.493,0.276,2.40539626128989e-08,"7","Plekha7"
"Elavl2",2.0582441702966e-12,1.11396583139671,0.418,0.213,3.60954280144914e-08,"7","Elavl2"
"Grid11",3.5849936604317e-12,0.733915214417429,0.801,0.679,6.28700338229907e-08,"7","Grid1"
"Gab21",1.03618017691288e-11,0.995372575368041,0.542,0.332,1.81714917625212e-07,"7","Gab2"
"Dnah7b",2.12000697618484e-11,1.26168179150262,0.313,0.141,3.71785623413535e-07,"7","Dnah7b"
"Ripor22",2.22146994970055e-11,0.818978588051793,0.567,0.348,3.89579185078985e-07,"7","Ripor2"
"Rbms3",2.92414588283619e-11,0.635058790070646,0.791,0.637,5.12807463472982e-07,"7","Rbms3"
"Cacnb4",3.72798209452135e-11,0.968225946110304,0.582,0.403,6.53776219916209e-07,"7","Cacnb4"
"Ntm1",5.0612382775211e-11,0.601540967933218,0.866,0.725,8.87589356728876e-07,"7","Ntm"
"Mpp6",5.59166807024126e-11,1.48609717100456,0.308,0.145,9.80610829478209e-07,"7","Mpp6"
"Ndst3",8.0783958291344e-11,1.17092171620879,0.403,0.218,1.4167082765553e-06,"7","Ndst3"
"Atp2b2",1.42389553811951e-10,0.646903129820077,0.831,0.65,2.49708560520019e-06,"7","Atp2b2"
"Me31",2.16625384456416e-10,0.815741556003695,0.582,0.388,3.79895936721217e-06,"7","Me3"
"Dscam2",2.52854633001273e-10,0.417957675263578,0.965,0.855,4.43431169894332e-06,"7","Dscam"
